CustID,AccountID,Balance,Interest,Type
1002475,22688,2676.19,4,Funds
1002477,21770,2526.31,2,Funds
1002478,11774,1388.05,1,Funds
1002482,6308,1687.81,5,Funds
1002484,5180,1725.29,6,Funds
1002484,23254,1725.29,7,Funds
1002492,22141,3725.35,2,Funds
1002494,2862,1650.34,1,Funds
1002494,6393,1650.34,4,Funds
1002496,2633,730.08,7,Funds
1002496,4049,730.08,5,Funds
1002496,5197,730.08,7,Funds
1002496,8441,730.08,1,Funds
1002496,19156,730.08,1,Funds
1002499,17625,1462.99,7,Funds
1002506,1022,2301.48,2,Funds
1002509,23182,3125.83,6,Funds
1002512,10543,2801.09,3,Funds
1002513,1452,2975.95,5,Funds
1002526,792,2251.52,6,Funds
1002529,1911,1150.74,3,Funds
1002534,15053,1200.15,4,Funds
1002534,22037,1200.15,5,Funds
1002536,14554,1166.84,1,Funds
1002540,3413,3125.83,7,Funds
1002543,7692,1500.46,5,Funds
1002545,3361,1462.99,4,Funds
1002548,9751,3025.91,4,Funds
1002552,7713,1875.17,1,Funds
1002552,15221,1875.17,6,Funds
1002554,5865,1183.5,3,Funds
1002555,14462,1762.76,6,Funds
1002555,20645,1762.76,6,Funds
1002556,6933,2276.5,1,Funds
1002557,21844,0,4,Funds
1002564,9642,1188.21,1,Funds
1002564,10562,1188.21,2,Funds
1002568,3221,3400.61,4,Funds
1002569,3776,918.85,7,Funds
1002571,2288,1125.76,1,Funds
1002575,20426,2626.23,4,Funds
1002576,3716,3575.47,4,Funds
1002577,1889,3075.87,2,Funds
1002578,13455,950.35,4,Funds
1002581,9983,2975.95,4,Funds
1002584,11323,1413.03,1,Funds
1002592,12214,1313.11,5,Funds
1002595,14131,1325.6,2,Funds
1002601,13550,3275.71,2,Funds
1002603,4860,1138.25,7,Funds
1002605,13715,1862.68,3,Funds
1002606,11840,3175.79,1,Funds
1002608,19861,2851.05,4,Funds
1002609,9784,1750.27,3,Funds
1002611,323,3525.51,3,Funds
1002618,22918,1462.99,3,Funds
1002620,14111,3075.87,4,Funds
1002624,3433,2950.97,2,Funds
1002625,14128,2251.52,6,Funds
1002629,10178,3300.69,5,Funds
1002630,14942,1600.38,5,Funds
1002631,17045,594.11,4,Funds
1002635,7049,2226.54,3,Funds
1002636,853,3725.35,5,Funds
1002641,17808,1637.85,2,Funds
1002648,17746,1587.89,2,Funds
1002650,17707,2226.54,7,Funds
1002652,303,825.45,1,Funds
1002652,5090,825.45,4,Funds
1002652,11001,825.45,6,Funds
1002654,18965,1213.19,7,Funds
1002655,5096,1675.32,4,Funds
1002656,9601,1400.54,3,Funds
1002659,18653,3475.55,4,Funds
1002663,18113,3100.85,5,Funds
1002664,9587,858.76,7,Funds
1002665,5220,2950.97,5,Funds
1002688,10367,2426.39,4,Funds
1002690,8908,3850.25,6,Funds
1002696,23275,1737.78,3,Funds
1002703,22214,3050.89,6,Funds
1002704,24299,1325.6,2,Funds
1002707,3745,2426.39,4,Funds
1002711,4928,2626.23,4,Funds
1002713,1289,908.72,6,Funds
1002717,4129,958.68,1,Funds
1002720,4383,1875.17,6,Funds
1002721,16645,2526.31,1,Funds
1002725,7904,1438.01,6,Funds
1002732,21515,0,5,Funds
1002734,23208,1050.27,6,Funds
1002736,20096,2376.43,7,Funds
1002739,23319,883.74,7,Funds
1002740,4384,4125.03,3,Funds
1002744,10467,2701.17,4,Funds
1002751,12000,1550.42,1,Funds
1002753,21084,1116.88,5,Funds
1002754,11639,3450.57,2,Funds
1002757,23074,1575.4,7,Funds
1002758,2708,858.76,5,Funds
1002779,10847,3175.79,6,Funds
1002783,7938,3525.51,3,Funds
1002790,21708,2601.25,4,Funds
1002794,883,917.04,7,Funds
1002796,15829,3475.55,7,Funds
1002806,6190,1787.74,2,Funds
1002807,14445,3175.79,6,Funds
1002808,10276,3625.43,6,Funds
1002810,4356,1550.42,6,Funds
1002814,6579,2551.29,2,Funds
1002819,2837,3300.69,1,Funds
1002821,8221,1587.89,3,Funds
1002823,1725,3425.59,3,Funds
1002831,21023,2576.27,1,Funds
1002844,24218,3425.59,7,Funds
1002858,17779,2276.5,4,Funds
1002860,9930,1487.97,4,Funds
1002872,18065,2601.25,7,Funds
1002875,15335,806.44,3,Funds
1002881,2405,3500.53,7,Funds
1002885,19398,1325.6,4,Funds
1002886,13013,3650.41,1,Funds
1002889,21385,2851.05,2,Funds
1002892,12965,1487.97,1,Funds
1002894,13453,3250.73,1,Funds
1002900,7243,2801.09,5,Funds
1002904,15342,975.33,1,Funds
1002904,18652,975.33,3,Funds
1002905,8957,3275.71,7,Funds
1002907,2902,1313.11,3,Funds
1002907,18733,1313.11,3,Funds
1002912,13047,3100.85,4,Funds
1002915,13925,1438.01,6,Funds
1002917,721,892.06,4,Funds
1002924,12882,3500.53,7,Funds
1002925,12420,1116.88,3,Funds
1002930,3710,1325.6,5,Funds
1002930,15259,1325.6,5,Funds
1002932,4893,2925.99,6,Funds
1002937,20181,1338.09,5,Funds
1002942,3819,2925.99,4,Funds
1002945,21649,1737.78,1,Funds
1002949,8512,900.39,6,Funds
1002952,1991,742.18,6,Funds
1002955,21982,1213.19,1,Funds
1002958,1638,3075.87,7,Funds
1002960,18932,3500.53,7,Funds
1002961,16785,2925.99,7,Funds
1002962,19511,2676.19,5,Funds
1002963,21667,1041.94,4,Funds
1002967,17144,1238.17,2,Funds
1002971,14990,1750.27,3,Funds
1002975,16112,1662.83,7,Funds
1002979,17454,1475.48,1,Funds
1002980,16595,850.43,2,Funds
1002988,24204,3675.39,5,Funds
1002992,22281,1650.34,4,Funds
1002995,22252,1350.58,5,Funds
1002996,2553,3250.73,3,Funds
1002997,20550,1300.62,5,Funds
1002997,21315,1300.62,3,Funds
1003001,6574,3375.63,7,Funds
1003007,20299,1450.5,2,Funds
1003008,9151,2651.21,5,Funds
1003010,14560,631.58,2,Funds
1003012,4272,3425.59,6,Funds
1003016,11810,1150.19,5,Funds
1003020,19601,719.01,3,Funds
1003021,1525,1438.01,6,Funds
1003022,22282,1900.15,2,Funds
1003023,12917,1200.15,1,Funds
1003023,18217,1200.15,1,Funds
1003027,5136,908.72,5,Funds
1003027,21217,908.72,3,Funds
1003027,22567,908.72,7,Funds
1003034,4051,1750.27,2,Funds
1003050,15193,1150.19,4,Funds
1003054,8280,2801.09,4,Funds
1003055,12186,1125.76,2,Funds
1003056,9807,3025.91,3,Funds
1003057,16732,1008.64,4,Funds
1003058,14756,1141.86,3,Funds
1003058,15009,1141.86,6,Funds
1003058,21637,1141.86,2,Funds
1003061,22386,2576.27,5,Funds
1003062,12470,1737.78,7,Funds
1003062,23870,1737.78,7,Funds
1003064,23739,3075.87,4,Funds
1003069,1746,2676.19,3,Funds
1003070,21785,1008.64,2,Funds
1003077,23320,2601.25,3,Funds
1003078,22350,1562.91,1,Funds
1003081,20681,2851.05,2,Funds
1003085,11522,2751.13,4,Funds
1003086,16478,1375.56,1,Funds
1003087,19504,3325.67,1,Funds
1003089,14043,1413.03,1,Funds
1003093,21557,2826.07,4,Funds
1003094,15949,3575.47,3,Funds
1003096,18922,3300.69,7,Funds
1003098,1930,2276.5,7,Funds
1003103,14688,1175.72,5,Funds
1003104,9947,1191.82,3,Funds
1003110,9682,3525.51,3,Funds
1003111,2443,3525.51,7,Funds
1003123,10487,2751.13,2,Funds
1003124,6797,3400.61,2,Funds
1003127,22823,1158.52,4,Funds
1003129,12511,3125.83,4,Funds
1003134,16696,2950.97,3,Funds
1003140,6304,3500.53,7,Funds
1003141,12421,1191.82,4,Funds
1003142,15262,3225.75,3,Funds
1003143,4701,1116.88,2,Funds
1003147,22087,4424.79,4,Funds
1003149,13471,1450.5,7,Funds
1003151,5205,3300.69,3,Funds
1003152,24153,3425.59,4,Funds
1003153,4348,1550.42,5,Funds
1003157,17352,3750.33,4,Funds
1003159,16482,1837.7,5,Funds
1003161,9507,0,3,Funds
1003162,19004,2576.27,6,Funds
1003163,726,793.95,7,Funds
1003171,1252,3475.55,1,Funds
1003172,18180,2776.11,2,Funds
1003175,22681,2526.31,4,Funds
1003177,19124,4000.13,1,Funds
1003178,7153,2751.13,5,Funds
1003181,3189,594.11,5,Funds
1003183,24222,3125.83,2,Funds
1003187,24241,1762.76,5,Funds
1003194,11189,958.68,4,Funds
1003197,2884,1712.8,2,Funds
1003199,12687,1275.64,5,Funds
1003201,13304,768.97,4,Funds
1003206,513,1625.36,2,Funds
1003210,18209,2526.31,6,Funds
1003213,12713,843.91,1,Funds
1003214,19939,2801.09,1,Funds
1003218,21922,662.8,2,Funds
1003219,15313,1413.03,7,Funds
1003230,22399,2950.97,5,Funds
1003231,13672,900.39,7,Funds
1003233,14864,1350.58,4,Funds
1003235,152,1587.89,2,Funds
1003235,21036,1587.89,7,Funds
1003237,15671,1141.86,1,Funds
1003239,9328,781.46,4,Funds
1003239,10251,781.46,7,Funds
1003239,15752,781.46,6,Funds
1003246,7861,4474.76,3,Funds
1003247,13042,2626.23,6,Funds
1003248,14725,2401.41,1,Funds
1003249,10900,1725.29,3,Funds
1003255,5112,1737.78,6,Funds
1003258,23215,3300.69,2,Funds
1003259,4755,1050.27,6,Funds
1003261,10571,2876.03,5,Funds
1003262,17793,2701.17,5,Funds
1003263,21594,1537.93,4,Funds
1003266,20368,1000.31,5,Funds
1003269,11347,1158.52,3,Funds
1003269,13607,1158.52,3,Funds
1003269,20860,1158.52,6,Funds
1003271,20908,2551.29,3,Funds
1003277,17477,3325.67,4,Funds
1003283,4165,3225.75,7,Funds
1003287,23488,2276.5,4,Funds
1003291,7969,1313.11,1,Funds
1003295,6447,2451.37,2,Funds
1003300,22604,1725.29,5,Funds
1003303,13696,925.37,1,Funds
1003306,17204,3300.69,1,Funds
1003308,23180,2726.15,1,Funds
1003310,5051,1263.15,5,Funds
1003323,8445,0,6,Funds
1003324,4803,2601.25,4,Funds
1003325,14061,1288.13,1,Funds
1003328,7529,3325.67,7,Funds
1003332,15275,1475.48,1,Funds
1003338,23741,1033.62,6,Funds
1003343,2452,3000.93,7,Funds
1003344,4706,862.64,2,Funds
1003345,8217,3075.87,3,Funds
1003346,15419,1775.25,7,Funds
1003347,22976,3450.57,4,Funds
1003349,8564,3175.79,3,Funds
1003352,21539,2576.27,5,Funds
1003353,16628,1675.32,5,Funds
1003359,22377,2601.25,4,Funds
1003361,17542,1200.7,7,Funds
1003362,23612,3350.65,6,Funds
1003366,23201,3350.65,1,Funds
1003368,4099,1637.85,4,Funds
1003370,23255,1562.91,4,Funds
1003374,7615,975.33,5,Funds
1003378,8769,867.08,1,Funds
1003384,22277,2526.31,3,Funds
1003385,14885,887.62,5,Funds
1003389,19844,2950.97,5,Funds
1003391,23183,733.85,3,Funds
1003392,16893,1762.76,3,Funds
1003395,17048,1250.66,5,Funds
1003395,21353,1250.66,3,Funds
1003396,8163,2551.29,3,Funds
1003397,10126,3025.91,4,Funds
1003400,15895,1150.74,4,Funds
1003401,5556,2601.25,6,Funds
1003404,18620,3175.79,7,Funds
1003405,11667,2601.25,1,Funds
1003413,5562,2776.11,1,Funds
1003420,12810,1225.13,3,Funds
1003422,22330,731.5,5,Funds
1003425,4008,1537.93,2,Funds
1003426,11180,1500.46,2,Funds
1003429,19105,3050.89,3,Funds
1003433,15827,3050.89,4,Funds
1003435,15972,2626.23,1,Funds
1003437,22846,867.08,6,Funds
1003439,20028,1500.46,7,Funds
1003444,8177,1041.94,5,Funds
1003448,2253,875.41,5,Funds
1003451,11519,1587.89,4,Funds
1003468,23170,0,5,Funds
1003469,4432,1138.25,6,Funds
1003470,12947,1166.84,3,Funds
1003476,15103,2501.33,5,Funds
1003480,21065,2726.15,1,Funds
1003487,14195,1350.58,2,Funds
1003491,22016,3075.87,5,Funds
1003494,21739,3400.61,1,Funds
1003495,23283,3200.77,5,Funds
1003502,6867,1175.72,7,Funds
1003507,2472,2826.07,2,Funds
1003510,2638,1525.44,4,Funds
1003511,14569,650.31,6,Funds
1003515,18627,750.51,4,Funds
1003518,4146,967,1,Funds
1003518,5054,967,5,Funds
1003518,13090,967,4,Funds
1003523,3050,3200.77,4,Funds
1003527,7357,2551.29,7,Funds
1003528,19719,1650.34,1,Funds
1003531,22030,1438.01,5,Funds
1003535,3494,1587.89,1,Funds
1003537,8537,1183.5,1,Funds
1003537,9931,1183.5,3,Funds
1003537,17829,1183.5,7,Funds
1003540,24123,575.37,2,Funds
1003547,22599,2551.29,6,Funds
1003554,11102,2651.21,2,Funds
1003559,16136,2551.29,1,Funds
1003561,9840,1325.6,4,Funds
1003561,18798,1325.6,3,Funds
1003562,22731,3250.73,2,Funds
1003564,19200,2676.19,6,Funds
1003566,21917,1113.27,5,Funds
1003568,19087,2576.27,7,Funds
1003570,18236,1587.89,7,Funds
1003570,24396,1587.89,2,Funds
1003573,20165,3325.67,7,Funds
1003574,4612,2701.17,6,Funds
1003575,17844,883.74,5,Funds
1003577,10608,1562.91,7,Funds
1003579,14468,900.39,5,Funds
1003581,5912,2551.29,5,Funds
1003583,13654,1388.05,1,Funds
1003587,8083,3775.31,5,Funds
1003596,11722,2651.21,3,Funds
1003598,13890,1175.17,3,Funds
1003598,21489,1175.17,6,Funds
1003601,23477,3450.57,7,Funds
1003604,1958,1612.87,4,Funds
1003606,19261,1612.87,3,Funds
1003608,16857,1800.23,3,Funds
1003609,801,1537.93,7,Funds
1003623,24322,3175.79,5,Funds
1003625,13049,1662.83,3,Funds
1003635,17108,1737.78,2,Funds
1003636,19212,1166.84,3,Funds
1003640,21941,3225.75,5,Funds
1003642,2455,1637.85,5,Funds
1003646,1971,3525.51,1,Funds
1003647,14182,1787.74,4,Funds
1003649,8917,3525.51,7,Funds
1003650,108,1175.17,7,Funds
1003650,1479,1175.17,6,Funds
1003650,8863,1175.17,3,Funds
1003653,4340,1288.13,2,Funds
1003655,16777,1200.15,7,Funds
1003656,9720,2226.54,6,Funds
1003657,19475,906.36,1,Funds
1003659,8668,3200.77,1,Funds
1003664,16737,1363.07,1,Funds
1003666,15946,3575.47,5,Funds
1003668,16241,1675.32,5,Funds
1003671,21479,681.54,7,Funds
1003673,711,1525.44,6,Funds
1003673,20739,1525.44,4,Funds
1003674,10859,3275.71,5,Funds
1003675,23153,1862.68,3,Funds
1003679,14497,875.13,2,Funds
1003679,21302,875.13,1,Funds
1003679,23395,875.13,3,Funds
1003680,15247,3425.59,2,Funds
1003685,23848,758.83,1,Funds
1003695,2961,833.78,1,Funds
1003702,23816,1175.72,5,Funds
1003703,20480,1787.74,1,Funds
1003703,21967,1787.74,7,Funds
1003708,10948,2601.25,1,Funds
1003711,19074,3250.73,7,Funds
1003717,19877,3300.69,1,Funds
1003722,15363,1138.25,3,Funds
1003725,3153,3525.51,1,Funds
1003726,15219,781.46,6,Funds
1003732,9022,856.4,2,Funds
1003734,6736,2476.35,6,Funds
1003738,4910,3325.67,5,Funds
1003739,21680,843.91,7,Funds
1003750,798,2876.03,2,Funds
1003752,20431,1650.34,2,Funds
1003754,10383,1300.62,7,Funds
1003756,7452,2751.13,7,Funds
1003757,12745,1737.78,5,Funds
1003762,3724,3300.69,6,Funds
1003769,7384,1363.07,2,Funds
1003770,14337,1225.13,4,Funds
1003772,14728,1750.27,7,Funds
1003776,13912,3075.87,1,Funds
1003777,10373,1575.4,3,Funds
1003779,9919,3025.91,4,Funds
1003783,6944,719.01,1,Funds
1003784,1322,1875.17,6,Funds
1003787,20325,3375.63,4,Funds
1003801,4075,1812.72,6,Funds
1003803,4677,1113.27,5,Funds
1003803,13817,1113.27,6,Funds
1003805,16097,662.8,1,Funds
1003806,15944,0,2,Funds
1003807,5493,1150.19,7,Funds
1003809,20252,2876.03,6,Funds
1003818,19258,2950.97,7,Funds
1003819,2981,1338.09,3,Funds
1003819,15612,1338.09,5,Funds
1003821,18716,1500.46,3,Funds
1003822,15246,1313.11,2,Funds
1003824,23892,3100.85,4,Funds
1003828,1121,3475.55,7,Funds
1003830,10213,1183.5,6,Funds
1003836,12441,1213.19,7,Funds
1003839,2100,2376.43,3,Funds
1003841,14834,2276.5,3,Funds
1003843,8253,1587.89,6,Funds
1003845,7497,1487.97,6,Funds
1003846,1503,2551.29,7,Funds
1003850,2409,3475.55,1,Funds
1003851,6071,1150.19,1,Funds
1003854,20166,1550.42,2,Funds
1003855,4249,1275.64,6,Funds
1003858,4307,2526.31,1,Funds
1003861,6135,1438.01,3,Funds
1003862,12725,1350.58,5,Funds
1003863,1692,1737.78,5,Funds
1003867,11223,1775.25,2,Funds
1003868,4818,1712.8,7,Funds
1003874,15553,1612.87,1,Funds
1003875,3521,2950.97,2,Funds
1003876,24151,1575.4,1,Funds
1003877,15708,3225.75,4,Funds
1003880,6077,1775.25,2,Funds
1003881,10803,750.23,7,Funds
1003882,21713,867.08,4,Funds
1003884,9152,3050.89,7,Funds
1003890,4434,3275.71,5,Funds
1003892,10680,3300.69,5,Funds
1003895,3266,3250.73,7,Funds
1003897,24249,1575.4,1,Funds
1003898,23561,3700.37,2,Funds
1003900,14338,3775.31,7,Funds
1003902,21645,1400.54,6,Funds
1003903,19853,3425.59,1,Funds
1003905,5392,3475.55,5,Funds
1003912,9961,2576.27,5,Funds
1003914,21180,3075.87,3,Funds
1003921,23979,3325.67,4,Funds
1003922,19312,3500.53,5,Funds
1003924,10840,942.02,2,Funds
1003925,5597,2137.46,1,Funds
1003927,10019,1300.62,4,Funds
1003929,22041,2526.31,7,Funds
1003937,22811,2626.23,2,Funds
1003938,500,2676.19,7,Funds
1003941,6335,2676.19,1,Funds
1003947,2015,2751.13,3,Funds
1003948,3055,862.64,4,Funds
1003949,13940,1625.36,5,Funds
1003953,23316,2676.19,6,Funds
1003957,16819,0,4,Funds
1003959,21250,3075.87,7,Funds
1003965,24327,687.78,3,Funds
1003967,15699,1338.09,6,Funds
1003975,928,3525.51,6,Funds
1003979,17367,2801.09,5,Funds
1003985,16276,2950.97,1,Funds
1003990,23814,1775.25,1,Funds
1003993,8360,2576.27,5,Funds
1003995,17568,3300.69,1,Funds
1003997,2082,2801.09,3,Funds
1004003,3676,2776.11,4,Funds
1004004,13881,1116.88,4,Funds
1004004,22189,1116.88,4,Funds
1004008,9470,3775.31,2,Funds
1004014,21158,3075.87,5,Funds
1004018,234,1288.13,1,Funds
1004020,9597,2776.11,2,Funds
1004024,3697,3525.51,3,Funds
1004027,8860,3450.57,6,Funds
1004029,5179,1108.56,6,Funds
1004033,14376,2751.13,5,Funds
1004036,12739,1138.25,4,Funds
1004038,7486,1762.76,1,Funds
1004040,1820,2426.39,3,Funds
1004041,22160,3150.81,2,Funds
1004048,6673,1388.05,7,Funds
1004048,22934,1388.05,4,Funds
1004050,17577,1712.8,3,Funds
1004050,20651,1712.8,6,Funds
1004051,6439,3125.83,6,Funds
1004052,14152,3250.73,4,Funds
1004054,23112,1041.94,2,Funds
1004055,12792,892.06,3,Funds
1004057,21485,1183.5,5,Funds
1004058,2566,562.88,5,Funds
1004063,17972,1875.17,6,Funds
1004065,3908,1475.48,7,Funds
1004067,7658,1650.34,2,Funds
1004070,14490,2950.97,2,Funds
1004075,21454,2401.41,7,Funds
1004078,9398,2975.95,3,Funds
1004083,7155,3725.35,4,Funds
1004084,20229,3100.85,5,Funds
1004085,5845,1025.29,7,Funds
1004087,7219,2950.97,3,Funds
1004090,15409,3450.57,4,Funds
1004091,3020,1363.07,2,Funds
1004091,22592,1363.07,7,Funds
1004093,21912,1612.87,6,Funds
1004094,6555,2251.52,2,Funds
1004095,7881,3600.45,7,Funds
1004096,20490,1425.52,1,Funds
1004100,15598,1537.93,7,Funds
1004105,7994,2551.29,1,Funds
1004108,2876,1233.46,6,Funds
1004108,18467,1233.46,7,Funds
1004108,22440,1233.46,1,Funds
1004111,19615,3025.91,7,Funds
1004113,4202,2826.07,7,Funds
1004122,8587,1687.81,3,Funds
1004129,17689,3625.43,7,Funds
1004134,18936,2251.52,5,Funds
1004141,17853,1388.05,3,Funds
1004142,13707,3425.59,6,Funds
1004147,18370,3200.77,2,Funds
1004150,17590,1300.62,1,Funds
1004150,19542,1300.62,6,Funds
1004151,14526,2776.11,7,Funds
1004155,158,1762.76,7,Funds
1004156,18357,733.85,4,Funds
1004156,21970,733.85,2,Funds
1004159,9505,1450.5,7,Funds
1004160,16391,2776.11,4,Funds
1004162,18800,1587.89,7,Funds
1004163,9970,1462.99,4,Funds
1004164,12317,1033.62,5,Funds
1004170,13983,1762.76,2,Funds
1004176,12136,0,1,Funds
1004181,5002,3075.87,2,Funds
1004183,5182,3650.41,7,Funds
1004184,22608,1075.25,2,Funds
1004189,6212,1737.78,2,Funds
1004190,22424,1712.8,7,Funds
1004200,17530,1150.74,6,Funds
1004203,8958,3550.49,7,Funds
1004206,21426,1166.84,5,Funds
1004207,18739,2950.97,3,Funds
1004210,2321,1288.13,1,Funds
1004213,22763,1800.23,4,Funds
1004214,228,3325.67,2,Funds
1004215,9146,2551.29,1,Funds
1004216,8119,875.41,6,Funds
1004221,23384,2626.23,4,Funds
1004222,21846,1525.44,4,Funds
1004226,14595,2601.25,2,Funds
1004227,21983,983.66,1,Funds
1004232,11542,1587.89,3,Funds
1004237,4011,3225.75,4,Funds
1004247,8943,933.7,1,Funds
1004251,2515,1750.27,4,Funds
1004252,17545,1712.8,4,Funds
1004253,2122,775.49,1,Funds
1004255,21903,850.15,7,Funds
1004262,6481,1083.58,4,Funds
1004262,9450,1083.58,3,Funds
1004262,19829,1083.58,5,Funds
1004263,19613,2751.13,1,Funds
1004266,10646,1375.56,4,Funds
1004266,22902,1375.56,4,Funds
1004271,7741,2901.01,1,Funds
1004272,11606,1775.25,7,Funds
1004272,19097,1775.25,1,Funds
1004273,4154,983.66,3,Funds
1004274,19594,3225.75,5,Funds
1004278,13610,883.74,4,Funds
1004279,11743,3375.63,7,Funds
1004285,5380,1737.78,2,Funds
1004288,4455,3525.51,4,Funds
1004296,4347,3400.61,2,Funds
1004300,2477,875.13,7,Funds
1004305,14384,1158.52,1,Funds
1004305,16599,1158.52,5,Funds
1004308,2306,2751.13,5,Funds
1004310,11017,1725.29,6,Funds
1004310,12105,1725.29,4,Funds
1004313,16798,1008.64,4,Funds
1004319,20631,1487.97,5,Funds
1004320,112,958.68,2,Funds
1004322,19561,1737.78,4,Funds
1004325,21640,1725.29,5,Funds
1004333,2671,1612.87,6,Funds
1004334,5812,719.01,7,Funds
1004335,16524,725.25,2,Funds
1004336,19600,1016.96,1,Funds
1004348,19713,3375.63,6,Funds
1004350,20365,3475.55,3,Funds
1004351,870,0,2,Funds
1004353,13691,1475.48,5,Funds
1004354,293,0,1,Funds
1004354,10875,0,3,Funds
1004354,18718,0,4,Funds
1004355,21280,1363.07,3,Funds
1004358,18494,2851.05,7,Funds
1004359,3182,2301.48,1,Funds
1004363,18107,1188.21,6,Funds
1004363,20662,1188.21,4,Funds
1004364,18903,2676.19,4,Funds
1004368,11136,3150.81,4,Funds
1004371,717,2776.11,7,Funds
1004374,23040,856.4,1,Funds
1004375,8692,850.43,2,Funds
1004377,3889,1175.72,3,Funds
1004379,6321,3425.59,7,Funds
1004384,8154,2701.17,4,Funds
1004386,18286,2626.23,5,Funds
1004389,20269,3750.33,7,Funds
1004390,15623,1275.64,3,Funds
1004399,675,1350.58,4,Funds
1004406,18692,950.35,3,Funds
1004408,2709,1650.34,4,Funds
1004408,9811,1650.34,7,Funds
1004409,12093,0,3,Funds
1004411,20836,1487.97,2,Funds
1004413,1420,0,6,Funds
1004415,5680,1125.76,3,Funds
1004420,14434,1263.15,3,Funds
1004421,5507,3200.77,5,Funds
1004422,5811,750.51,2,Funds
1004435,21511,1487.97,6,Funds
1004438,148,883.74,1,Funds
1004438,12391,883.74,1,Funds
1004438,18014,883.74,5,Funds
1004444,11728,3200.77,7,Funds
1004445,13000,1487.97,5,Funds
1004448,4074,3250.73,7,Funds
1004452,23109,958.68,4,Funds
1004453,19602,1712.8,7,Funds
1004454,15866,2551.29,4,Funds
1004455,11532,758.83,6,Funds
1004463,14559,1587.89,7,Funds
1004466,24071,2776.11,2,Funds
1004477,3543,3075.87,7,Funds
1004479,13689,2276.5,3,Funds
1004480,23418,3850.25,1,Funds
1004488,5844,1338.09,3,Funds
1004489,10318,3025.91,5,Funds
1004490,21361,3375.63,7,Funds
1004494,18974,850.43,1,Funds
1004500,13153,3100.85,5,Funds
1004501,18097,1600.38,7,Funds
1004507,1870,1975.09,2,Funds
1004507,23295,1975.09,5,Funds
1004517,14971,1787.74,7,Funds
1004518,3836,3525.51,4,Funds
1004527,14096,3550.49,1,Funds
1004530,11754,1125.21,6,Funds
1004531,10750,1512.95,4,Funds
1004532,11251,2451.37,4,Funds
1004536,20914,2626.23,6,Funds
1004539,9124,2726.15,3,Funds
