CustID,ContactID,Date,Agent,Category
1002925,529,05JAN2014:00:00:00,42,Telebanking
1002936,530,05MAY2014:00:00:00,38,Telebanking
1002942,531,29MAY2014:00:00:00,98,Complaint
1002979,532,29JUN2014:00:00:00,54,Telebanking
1002993,533,14APR2014:00:00:00,49,Telebanking
1002995,534,07JUN2014:00:00:00,9,Request
1002996,535,13MAR2014:00:00:00,76,Telebanking
1003001,536,11JUL2014:00:00:00,100,Telebanking
1003001,537,17APR2014:00:00:00,26,Telebanking
1003003,538,11JUN2014:00:00:00,11,Complaint
1003003,539,16FEB2014:00:00:00,61,Complaint
1003010,540,23MAR2014:00:00:00,61,Telebanking
1003010,541,21FEB2014:00:00:00,88,Complaint
1003013,542,07JUN2014:00:00:00,16,Complaint
1003013,543,18FEB2014:00:00:00,93,Telebanking
1003016,544,02MAY2014:00:00:00,81,Complaint
1003022,545,30JUN2014:00:00:00,45,Telebanking
1003027,546,09MAY2014:00:00:00,95,Telebanking
1003037,547,14MAR2014:00:00:00,52,Telebanking
1003049,548,17JUL2014:00:00:00,72,Telebanking
1003051,549,04MAY2014:00:00:00,25,Telebanking
1003054,550,03JAN2014:00:00:00,51,Telebanking
1003065,551,25JAN2014:00:00:00,95,Telebanking
1003065,552,12JAN2014:00:00:00,67,Telebanking
1003069,553,07MAY2014:00:00:00,73,Telebanking
1003072,554,13MAR2014:00:00:00,19,Telebanking
1003077,555,10JAN2014:00:00:00,95,Telebanking
1003080,556,24JUN2014:00:00:00,25,Telebanking
1003087,557,13JUN2014:00:00:00,99,Telebanking
1003089,558,05JUL2014:00:00:00,1,Request
1003089,559,24APR2014:00:00:00,6,Telebanking
1003095,560,22APR2014:00:00:00,56,Telebanking
1003099,561,22JUN2014:00:00:00,37,Complaint
1003114,562,12JUN2014:00:00:00,82,Telebanking
1003114,563,14MAR2014:00:00:00,19,Telebanking
1003117,564,26FEB2014:00:00:00,86,Telebanking
1003134,565,16MAY2014:00:00:00,7,Telebanking
1003147,566,17JUN2014:00:00:00,23,Telebanking
1003153,567,08APR2014:00:00:00,21,Complaint
1003161,568,17JAN2014:00:00:00,94,Telebanking
1003162,569,14FEB2014:00:00:00,86,Telebanking
1003164,570,06JAN2014:00:00:00,52,Complaint
1003171,571,25APR2014:00:00:00,18,Telebanking
1003180,572,27MAY2014:00:00:00,37,Telebanking
1003189,573,12FEB2014:00:00:00,23,Complaint
1003189,574,01MAR2014:00:00:00,36,Complaint
1003197,575,23JAN2014:00:00:00,47,Telebanking
1003201,576,20JAN2014:00:00:00,8,Telebanking
1003214,577,20MAR2014:00:00:00,66,Telebanking
1003219,578,23JUN2014:00:00:00,85,Telebanking
1003239,579,08JUN2014:00:00:00,2,Complaint
1003248,580,10FEB2014:00:00:00,37,Telebanking
1003255,581,01MAR2014:00:00:00,93,Complaint
1003257,582,21APR2014:00:00:00,93,Telebanking
1003262,583,04JUN2014:00:00:00,11,Complaint
1003274,584,23APR2014:00:00:00,40,Telebanking
1003274,585,13MAY2014:00:00:00,28,Telebanking
1003279,586,13FEB2014:00:00:00,84,Telebanking
1003287,587,18MAR2014:00:00:00,35,Telebanking
1003320,588,30MAY2014:00:00:00,42,Telebanking
1003320,589,03JAN2014:00:00:00,48,Request
1003323,590,07MAY2014:00:00:00,15,Complaint
1003323,591,21MAR2014:00:00:00,6,Complaint
1003332,592,29MAY2014:00:00:00,28,Telebanking
1003343,593,22FEB2014:00:00:00,100,Complaint
1003349,594,28FEB2014:00:00:00,64,Request
1003349,595,22MAY2014:00:00:00,98,Complaint
1003364,596,14MAR2014:00:00:00,48,Request
1003380,597,04APR2014:00:00:00,3,Telebanking
1003380,598,30JAN2014:00:00:00,100,Complaint
1003381,599,07MAY2014:00:00:00,9,Telebanking
1003389,600,09MAR2014:00:00:00,73,Telebanking
1003400,601,01APR2014:00:00:00,21,Complaint
1003410,602,02MAR2014:00:00:00,28,Telebanking
1003410,603,23APR2014:00:00:00,38,Telebanking
1003410,604,22APR2014:00:00:00,24,Telebanking
1003422,605,16MAY2014:00:00:00,10,Telebanking
1003427,606,06MAY2014:00:00:00,21,Request
1003427,607,09JUL2014:00:00:00,37,Complaint
1003433,608,09JUL2014:00:00:00,41,Telebanking
1003443,609,16JUL2014:00:00:00,82,Telebanking
1003451,610,20JUL2014:00:00:00,18,Telebanking
1003458,611,25JAN2014:00:00:00,27,Telebanking
1003468,612,20MAY2014:00:00:00,89,Telebanking
1003489,613,12JUL2014:00:00:00,64,Complaint
1003493,614,14MAY2014:00:00:00,67,Request
1003507,615,01APR2014:00:00:00,33,Telebanking
1003507,616,20JUL2014:00:00:00,35,Telebanking
1003512,617,15JAN2014:00:00:00,94,Telebanking
1003528,618,01MAY2014:00:00:00,78,Telebanking
1003528,619,13JUL2014:00:00:00,46,Request
1003531,620,23JAN2014:00:00:00,31,Telebanking
1003531,621,20MAR2014:00:00:00,2,Complaint
1003554,622,26FEB2014:00:00:00,96,Request
1003554,623,03APR2014:00:00:00,4,Telebanking
1003566,624,24FEB2014:00:00:00,53,Telebanking
1003569,625,25APR2014:00:00:00,88,Telebanking
1003589,626,16JUL2014:00:00:00,32,Telebanking
1003593,627,17MAR2014:00:00:00,47,Request
1003605,628,19JUN2014:00:00:00,76,Telebanking
1003610,629,11FEB2014:00:00:00,18,Telebanking
1003612,630,02FEB2014:00:00:00,11,Request
1003642,631,17FEB2014:00:00:00,53,Telebanking
1003645,632,17JUN2014:00:00:00,21,Telebanking
1003650,633,17APR2014:00:00:00,21,Complaint
1003653,634,13MAY2014:00:00:00,88,Telebanking
1003664,635,25APR2014:00:00:00,47,Telebanking
1003664,636,31MAR2014:00:00:00,69,Complaint
1003664,637,12JUL2014:00:00:00,99,Telebanking
1003665,638,01JUL2014:00:00:00,59,Telebanking
1003665,639,17FEB2014:00:00:00,100,Complaint
1003667,640,21MAR2014:00:00:00,34,Request
1003672,641,22APR2014:00:00:00,41,Telebanking
1003674,642,01FEB2014:00:00:00,76,Telebanking
1003674,643,14JUN2014:00:00:00,28,Complaint
1003676,644,02MAY2014:00:00:00,86,Telebanking
1003676,645,10FEB2014:00:00:00,96,Telebanking
1003698,646,15MAY2014:00:00:00,38,Telebanking
1003703,647,25MAY2014:00:00:00,58,Telebanking
1003703,648,09MAR2014:00:00:00,34,Telebanking
1003703,649,02JUL2014:00:00:00,32,Request
1003717,650,17APR2014:00:00:00,91,Complaint
1003722,651,24JUN2014:00:00:00,45,Telebanking
1003724,652,20FEB2014:00:00:00,67,Telebanking
1003750,653,20APR2014:00:00:00,10,Telebanking
1003750,654,20MAY2014:00:00:00,37,Telebanking
1003750,655,20JAN2014:00:00:00,53,Complaint
1003776,656,21APR2014:00:00:00,35,Telebanking
1003783,657,12MAR2014:00:00:00,77,Telebanking
1003783,658,26MAY2014:00:00:00,25,Complaint
1003803,659,31MAY2014:00:00:00,35,Telebanking
1003806,660,02JAN2014:00:00:00,60,Telebanking
1003806,661,29MAR2014:00:00:00,24,Telebanking
1003813,662,15MAR2014:00:00:00,61,Complaint
1003819,663,03JUN2014:00:00:00,35,Telebanking
1003822,664,13MAR2014:00:00:00,72,Telebanking
1003822,665,09JAN2014:00:00:00,69,Complaint
1003836,666,28JAN2014:00:00:00,88,Telebanking
1003836,667,05JAN2014:00:00:00,64,Telebanking
1003838,668,07FEB2014:00:00:00,49,Telebanking
1003845,669,09APR2014:00:00:00,18,Telebanking
1003845,670,02JAN2014:00:00:00,39,Telebanking
1003845,671,14MAY2014:00:00:00,98,Telebanking
1003848,672,04MAR2014:00:00:00,78,Telebanking
1003851,673,20MAY2014:00:00:00,43,Telebanking
1003851,674,10JUN2014:00:00:00,33,Request
1003861,675,05APR2014:00:00:00,42,Telebanking
1003863,676,10APR2014:00:00:00,4,Complaint
1003872,677,08JUN2014:00:00:00,42,Telebanking
1003881,678,13MAR2014:00:00:00,72,Telebanking
1003885,679,14JAN2014:00:00:00,75,Telebanking
1003890,680,06MAY2014:00:00:00,63,Telebanking
1003892,681,06JAN2014:00:00:00,68,Complaint
1003894,682,22FEB2014:00:00:00,23,Complaint
1003906,683,11JUN2014:00:00:00,77,Telebanking
1003908,684,02FEB2014:00:00:00,53,Complaint
1003921,685,29APR2014:00:00:00,64,Telebanking
1003922,686,10MAR2014:00:00:00,77,Telebanking
1003947,687,24MAR2014:00:00:00,74,Telebanking
1003952,688,13APR2014:00:00:00,41,Telebanking
1003952,689,29MAY2014:00:00:00,7,Telebanking
1003957,690,18JUL2014:00:00:00,90,Complaint
1003965,691,19APR2014:00:00:00,58,Telebanking
1003971,692,13JUN2014:00:00:00,22,Telebanking
1003975,693,16JAN2014:00:00:00,59,Telebanking
1003975,694,07JUL2014:00:00:00,65,Telebanking
1003985,695,02MAR2014:00:00:00,94,Complaint
1003988,696,07FEB2014:00:00:00,59,Telebanking
1003992,697,13APR2014:00:00:00,65,Complaint
1004008,698,25JAN2014:00:00:00,56,Telebanking
1004012,699,08MAR2014:00:00:00,95,Telebanking
1004014,700,18FEB2014:00:00:00,17,Telebanking
1004016,701,28APR2014:00:00:00,74,Telebanking
1004036,702,12JUL2014:00:00:00,22,Complaint
1004036,703,27JUN2014:00:00:00,84,Telebanking
1004036,704,17FEB2014:00:00:00,76,Complaint
1004040,705,03JUN2014:00:00:00,10,Telebanking
1004048,706,28JAN2014:00:00:00,80,Telebanking
1004048,707,27MAR2014:00:00:00,70,Complaint
1004056,708,06FEB2014:00:00:00,34,Telebanking
1004059,709,19JUN2014:00:00:00,88,Complaint
1004059,710,28JUN2014:00:00:00,62,Telebanking
1004063,711,20APR2014:00:00:00,30,Telebanking
1004070,712,12FEB2014:00:00:00,24,Telebanking
1004077,713,25FEB2014:00:00:00,51,Telebanking
1004078,714,17JAN2014:00:00:00,60,Telebanking
1004081,715,18FEB2014:00:00:00,1,Telebanking
1004085,716,31MAY2014:00:00:00,86,Telebanking
1004086,717,09JUN2014:00:00:00,83,Telebanking
1004094,718,31MAR2014:00:00:00,27,Telebanking
1004096,719,28FEB2014:00:00:00,76,Telebanking
1004100,720,30MAY2014:00:00:00,65,Telebanking
1004100,721,18JAN2014:00:00:00,48,Request
1004102,722,24JAN2014:00:00:00,36,Telebanking
1004111,723,26MAR2014:00:00:00,90,Complaint
1004117,724,10FEB2014:00:00:00,17,Telebanking
1004117,725,05APR2014:00:00:00,31,Telebanking
1004122,726,13MAR2014:00:00:00,60,Complaint
1004130,727,25MAR2014:00:00:00,22,Telebanking
1004141,728,12MAY2014:00:00:00,92,Telebanking
1004141,729,20MAY2014:00:00:00,51,Complaint
1004141,730,02MAY2014:00:00:00,63,Telebanking
1004151,731,14JUN2014:00:00:00,31,Complaint
1004156,732,10FEB2014:00:00:00,18,Telebanking
1004165,733,23JAN2014:00:00:00,12,Complaint
1004171,734,11MAY2014:00:00:00,2,Telebanking
1004173,735,23JUN2014:00:00:00,23,Complaint
1004173,736,17MAR2014:00:00:00,4,Complaint
1004176,737,28FEB2014:00:00:00,91,Telebanking
1004181,738,12FEB2014:00:00:00,26,Telebanking
1004181,739,06MAY2014:00:00:00,77,Telebanking
1004187,740,13MAR2014:00:00:00,28,Telebanking
1004198,741,05JUN2014:00:00:00,26,Complaint
1004218,742,14APR2014:00:00:00,48,Complaint
1004218,743,13JUL2014:00:00:00,26,Telebanking
1004219,744,17FEB2014:00:00:00,49,Telebanking
1004222,745,07MAR2014:00:00:00,51,Complaint
1004222,746,04APR2014:00:00:00,33,Request
1004227,747,03JUN2014:00:00:00,91,Telebanking
1004227,748,23APR2014:00:00:00,100,Telebanking
1004233,749,10APR2014:00:00:00,49,Telebanking
1004233,750,23MAY2014:00:00:00,12,Telebanking
1004234,751,12JAN2014:00:00:00,27,Telebanking
1004242,752,25JAN2014:00:00:00,71,Telebanking
1004260,753,22JAN2014:00:00:00,79,Complaint
1004266,754,02MAY2014:00:00:00,94,Telebanking
1004273,755,08FEB2014:00:00:00,29,Telebanking
1004274,756,21MAR2014:00:00:00,80,Telebanking
1004279,757,31MAY2014:00:00:00,79,Telebanking
1004303,758,27APR2014:00:00:00,1,Telebanking
1004307,759,25JUN2014:00:00:00,91,Telebanking
1004307,760,05JUN2014:00:00:00,71,Telebanking
1004319,761,24JAN2014:00:00:00,75,Complaint
1004319,762,11MAR2014:00:00:00,27,Telebanking
1004319,763,12MAY2014:00:00:00,86,Telebanking
1004320,764,22JAN2014:00:00:00,82,Telebanking
1004320,765,28APR2014:00:00:00,31,Telebanking
1004322,766,11MAR2014:00:00:00,33,Request
1004322,767,28FEB2014:00:00:00,91,Complaint
1004334,768,15MAR2014:00:00:00,16,Complaint
1004334,769,16MAY2014:00:00:00,38,Complaint
1004337,770,14MAR2014:00:00:00,60,Complaint
1004343,771,12MAY2014:00:00:00,94,Telebanking
1004351,772,16JUN2014:00:00:00,32,Telebanking
1004354,773,28JAN2014:00:00:00,95,Request
1004355,774,05JAN2014:00:00:00,39,Telebanking
1004358,775,30JUN2014:00:00:00,17,Telebanking
1004362,776,13JAN2014:00:00:00,42,Telebanking
1004362,777,09MAY2014:00:00:00,17,Telebanking
1004371,778,02FEB2014:00:00:00,41,Telebanking
1004373,779,30JUN2014:00:00:00,37,Telebanking
1004377,780,27JAN2014:00:00:00,75,Complaint
1004377,781,13JAN2014:00:00:00,52,Telebanking
1004377,782,23FEB2014:00:00:00,37,Complaint
1004392,783,14JUL2014:00:00:00,5,Telebanking
1004409,784,20MAR2014:00:00:00,80,Telebanking
1004413,785,23JAN2014:00:00:00,95,Telebanking
1004435,786,03JUN2014:00:00:00,3,Telebanking
1004443,787,12FEB2014:00:00:00,41,Telebanking
1004446,788,28MAY2014:00:00:00,40,Telebanking
1004450,789,06FEB2014:00:00:00,58,Telebanking
1004456,790,16FEB2014:00:00:00,93,Telebanking
1004462,791,11MAY2014:00:00:00,38,Telebanking
1004481,792,23MAY2014:00:00:00,47,Telebanking
1004489,793,23JUN2014:00:00:00,43,Telebanking
1004492,794,29JUN2014:00:00:00,29,Complaint
1004492,795,10JUN2014:00:00:00,11,Request
1004492,796,07MAR2014:00:00:00,92,Telebanking
1004494,797,10JUL2014:00:00:00,42,Telebanking
1004494,798,19JUN2014:00:00:00,59,Request
1004501,799,23JAN2014:00:00:00,60,Telebanking
1004514,800,25FEB2014:00:00:00,95,Telebanking
1004528,801,31MAY2014:00:00:00,31,Telebanking
1004542,802,02FEB2014:00:00:00,56,Telebanking
1004545,803,27JUN2014:00:00:00,46,Telebanking
1004555,804,23JUN2014:00:00:00,92,Request
1004555,805,22JAN2014:00:00:00,68,Complaint
1004557,806,20JUN2014:00:00:00,63,Telebanking
1004557,807,28JUN2014:00:00:00,56,Telebanking
1004561,808,29MAY2014:00:00:00,31,Telebanking
1004561,809,12JAN2014:00:00:00,11,Telebanking
1004562,810,22JAN2014:00:00:00,82,Telebanking
1004562,811,25JUN2014:00:00:00,24,Telebanking
1004567,812,10MAR2014:00:00:00,56,Complaint
1004568,813,24FEB2014:00:00:00,60,Complaint
1004570,814,11JUN2014:00:00:00,79,Request
1004570,815,11JAN2014:00:00:00,88,Complaint
1004571,816,14APR2014:00:00:00,88,Telebanking
1004589,817,24MAY2014:00:00:00,37,Telebanking
1004589,818,18FEB2014:00:00:00,55,Telebanking
1004594,819,21MAY2014:00:00:00,68,Telebanking
1004595,820,22APR2014:00:00:00,59,Telebanking
1004599,821,04FEB2014:00:00:00,22,Telebanking
1004599,822,16FEB2014:00:00:00,13,Telebanking
1004613,823,20JUN2014:00:00:00,22,Complaint
1004613,824,02JUL2014:00:00:00,22,Request
1004632,825,03FEB2014:00:00:00,8,Telebanking
1004633,826,06MAY2014:00:00:00,12,Complaint
1004636,827,12JUN2014:00:00:00,96,Telebanking
1004641,828,20JUL2014:00:00:00,24,Telebanking
1004642,829,28MAY2014:00:00:00,60,Complaint
1004653,830,27APR2014:00:00:00,86,Telebanking
1004663,831,01APR2014:00:00:00,41,Telebanking
1004663,832,24JAN2014:00:00:00,40,Telebanking
1004670,833,02JUL2014:00:00:00,86,Telebanking
1004671,834,19APR2014:00:00:00,6,Complaint
1004701,835,09MAR2014:00:00:00,41,Telebanking
1004709,836,12JUL2014:00:00:00,3,Complaint
1004709,837,06MAY2014:00:00:00,64,Telebanking
1004714,838,12MAY2014:00:00:00,5,Telebanking
1004725,839,04FEB2014:00:00:00,1,Telebanking
1004728,840,10MAY2014:00:00:00,64,Telebanking
1004728,841,15APR2014:00:00:00,47,Telebanking
1004730,842,27JAN2014:00:00:00,26,Telebanking
1004738,843,03MAR2014:00:00:00,31,Telebanking
1004738,844,17JAN2014:00:00:00,60,Telebanking
1004744,845,08JAN2014:00:00:00,23,Telebanking
1004755,846,03JUL2014:00:00:00,46,Telebanking
1004762,847,30MAY2014:00:00:00,57,Telebanking
1004770,848,14APR2014:00:00:00,71,Complaint
1004773,849,28JUN2014:00:00:00,30,Telebanking
1004776,850,14MAR2014:00:00:00,43,Telebanking
1004782,851,24MAR2014:00:00:00,16,Telebanking
1004783,852,06MAR2014:00:00:00,17,Telebanking
1004791,853,17JUN2014:00:00:00,74,Telebanking
1004791,854,23JUN2014:00:00:00,68,Telebanking
1004800,855,19APR2014:00:00:00,34,Telebanking
1004800,856,13FEB2014:00:00:00,9,Telebanking
1004803,857,17JUL2014:00:00:00,11,Complaint
1004807,858,08JUL2014:00:00:00,96,Complaint
1004808,859,09MAY2014:00:00:00,95,Telebanking
1004823,860,20APR2014:00:00:00,65,Telebanking
1004823,861,29JUN2014:00:00:00,77,Telebanking
1004825,862,08FEB2014:00:00:00,59,Complaint
1004825,863,20MAY2014:00:00:00,66,Telebanking
1004829,864,06JUL2014:00:00:00,10,Telebanking
1004841,865,10MAR2014:00:00:00,30,Telebanking
1004842,866,13JUL2014:00:00:00,7,Telebanking
1004864,867,23APR2014:00:00:00,44,Telebanking
1004868,868,25APR2014:00:00:00,7,Telebanking
1004870,869,26FEB2014:00:00:00,43,Telebanking
1004892,870,03APR2014:00:00:00,29,Telebanking
1004893,871,20APR2014:00:00:00,15,Telebanking
1004893,872,21MAY2014:00:00:00,72,Telebanking
1004893,873,01JUN2014:00:00:00,81,Complaint
1004906,874,12FEB2014:00:00:00,74,Request
1004917,875,27FEB2014:00:00:00,56,Telebanking
1004920,876,03JUN2014:00:00:00,52,Telebanking
1004920,877,07MAR2014:00:00:00,20,Telebanking
1004929,878,04FEB2014:00:00:00,70,Complaint
1004943,879,23JUN2014:00:00:00,67,Telebanking
1004943,880,21MAR2014:00:00:00,92,Telebanking
1004953,881,21JUN2014:00:00:00,52,Telebanking
1004954,882,20JAN2014:00:00:00,24,Telebanking
1004954,883,06MAY2014:00:00:00,99,Request
1004954,884,15FEB2014:00:00:00,16,Complaint
1004962,885,10MAY2014:00:00:00,28,Telebanking
1004962,886,08MAY2014:00:00:00,80,Telebanking
1004979,887,27MAY2014:00:00:00,74,Telebanking
1004990,888,20FEB2014:00:00:00,73,Telebanking
1005004,889,25MAR2014:00:00:00,59,Telebanking
1005005,890,26JUN2014:00:00:00,50,Telebanking
1005007,891,12FEB2014:00:00:00,20,Telebanking
1005007,892,25FEB2014:00:00:00,10,Telebanking
1005010,893,14JUL2014:00:00:00,50,Telebanking
1005010,894,06JAN2014:00:00:00,12,Request
1005015,895,28APR2014:00:00:00,19,Telebanking
1005015,896,06JUN2014:00:00:00,50,Telebanking
1005019,897,29APR2014:00:00:00,1,Complaint
1005019,898,26FEB2014:00:00:00,10,Telebanking
1005022,899,24MAY2014:00:00:00,88,Telebanking
1005030,900,15JUL2014:00:00:00,21,Complaint
1005031,901,18FEB2014:00:00:00,58,Telebanking
1005031,902,13MAY2014:00:00:00,64,Telebanking
1005036,903,03JUL2014:00:00:00,71,Telebanking
1005036,904,26FEB2014:00:00:00,91,Telebanking
1005039,905,06APR2014:00:00:00,17,Telebanking
1005039,906,02MAY2014:00:00:00,41,Telebanking
1005044,907,13FEB2014:00:00:00,91,Telebanking
1005044,908,09MAY2014:00:00:00,18,Telebanking
1005049,909,01APR2014:00:00:00,86,Complaint
1005053,910,07MAY2014:00:00:00,96,Telebanking
1005056,911,07APR2014:00:00:00,52,Telebanking
1005057,912,19MAY2014:00:00:00,97,Telebanking
1005070,913,12MAR2014:00:00:00,80,Telebanking
1005071,914,24JAN2014:00:00:00,83,Complaint
1005080,915,07MAY2014:00:00:00,60,Telebanking
1005080,916,18MAY2014:00:00:00,79,Complaint
1005089,917,03MAY2014:00:00:00,57,Complaint
1005096,918,09APR2014:00:00:00,25,Telebanking
1005112,919,29JUN2014:00:00:00,3,Telebanking
1005115,920,29APR2014:00:00:00,80,Telebanking
1005118,921,13MAR2014:00:00:00,66,Telebanking
1005141,922,13MAR2014:00:00:00,94,Complaint
1005141,923,18APR2014:00:00:00,99,Telebanking
1005147,924,19FEB2014:00:00:00,47,Telebanking
1005151,925,24MAR2014:00:00:00,55,Telebanking
1005154,926,20FEB2014:00:00:00,60,Telebanking
1005158,927,01MAY2014:00:00:00,65,Telebanking
1005159,928,24FEB2014:00:00:00,16,Complaint
1005177,929,04JAN2014:00:00:00,31,Request
1005184,930,05MAR2014:00:00:00,71,Telebanking
1005193,931,05MAR2014:00:00:00,39,Telebanking
1005195,932,24JUN2014:00:00:00,54,Telebanking
1005203,933,09MAR2014:00:00:00,76,Telebanking
1005205,934,03JAN2014:00:00:00,87,Telebanking
1005205,935,16JUL2014:00:00:00,80,Complaint
1005209,936,18MAY2014:00:00:00,63,Complaint
1005231,937,16MAY2014:00:00:00,18,Complaint
1005231,938,26FEB2014:00:00:00,44,Telebanking
1005235,939,18MAY2014:00:00:00,4,Telebanking
1005237,940,18JAN2014:00:00:00,4,Telebanking
1005247,941,09APR2014:00:00:00,98,Telebanking
1005247,942,14FEB2014:00:00:00,2,Telebanking
1005249,943,05MAR2014:00:00:00,85,Telebanking
1005264,944,16MAR2014:00:00:00,26,Telebanking
1005264,945,28JUN2014:00:00:00,2,Complaint
1005289,946,10APR2014:00:00:00,18,Complaint
1005290,947,31JAN2014:00:00:00,14,Telebanking
1005290,948,30JAN2014:00:00:00,30,Telebanking
1005292,949,16FEB2014:00:00:00,6,Request
1005292,950,07JUN2014:00:00:00,51,Telebanking
1005296,951,11MAY2014:00:00:00,71,Complaint
1005296,952,26MAR2014:00:00:00,84,Telebanking
1005315,953,30JUN2014:00:00:00,26,Request
1005315,954,04JAN2014:00:00:00,56,Telebanking
1005315,955,13APR2014:00:00:00,99,Telebanking
1005328,956,06JAN2014:00:00:00,40,Telebanking
1005335,957,24JUN2014:00:00:00,94,Telebanking
1005335,958,15JAN2014:00:00:00,95,Telebanking
1005340,959,13JUL2014:00:00:00,10,Complaint
1005345,960,05MAY2014:00:00:00,34,Telebanking
1005347,961,02JUL2014:00:00:00,15,Telebanking
1005348,962,25FEB2014:00:00:00,62,Request
1005355,963,27FEB2014:00:00:00,86,Complaint
1005359,964,25MAR2014:00:00:00,50,Telebanking
1005361,965,30APR2014:00:00:00,69,Telebanking
1005361,966,09JUL2014:00:00:00,83,Telebanking
1005367,967,06JUN2014:00:00:00,33,Request
1005367,968,14JAN2014:00:00:00,31,Telebanking
1005376,969,10FEB2014:00:00:00,91,Complaint
1005393,970,16APR2014:00:00:00,39,Telebanking
1005403,971,03FEB2014:00:00:00,22,Complaint
1005415,972,16APR2014:00:00:00,50,Telebanking
1005415,973,03JUL2014:00:00:00,75,Request
1005417,974,21JUN2014:00:00:00,76,Telebanking
1005424,975,03JUN2014:00:00:00,24,Complaint
1005451,976,22JAN2014:00:00:00,61,Complaint
