CustID,Birthdate,Title,Branch,CustomerSince,Gender,MaritalStatus
1000769,07SEP1971,,Fil4,01FEB1994,Male,Married
1000770,31AUG1965,,Fil1,01FEB1996,Male,Married
1000773,30APR1967,,Fil4,01FEB1996,Male,Married
1000774,15JUL1953,,Fil3,01FEB2001,Female,Married
1000776,26FEB1968,,Fil2,01APR1995,Male,Married
1000777,01MAR1951,,Fil1,01AUG1999,Female,Married
1000779,01NOV1956,,Fil4,01OCT2003,Female,Single
1000780,14OCT1974,,Fil1,01MAR2002,Male,Single
1000783,03JUN1952,,Fil4,01FEB2000,Male,Married
1000784,31JAN1959,,Fil1,01AUG1988,Male,Married
1000785,30MAY1964,,Fil3,01JUL1999,Male,Married
1000787,10JAN1954,,Fil2,01OCT1997,Male,Single
1000788,23AUG1947,,Fil2,01MAY1999,Male,Single
1000789,15OCT1966,DI.,Fil1,01SEP1999,Female,Divorce
1000790,07AUG1958,,Fil4,01MAR1999,Male,Single
1000791,08DEC1970,DI.,Fil4,01JAN1973,Female,Single
1000792,21NOV1956,,Fil2,01AUG1998,Male,Single
1000793,11JAN1953,,Fil1,01AUG1996,Female,Married
1000794,29MAR1964,,Fil1,01NOV1998,Male,Single
1000797,30AUG1973,,Fil3,01SEP2000,Female,Single
1000799,18NOV1944,,Fil2,01OCT1996,Male,Single
1000800,06AUG1942,,Fil1,01FEB1994,Male,Single
1000801,,,Fil2,01APR1996,Male,Married
1000802,25JAN1982,,Fil1,01OCT1999,Male,Single
1000803,10SEP1956,,Fil1,01FEB1993,Female,Single
1000804,08MAR1962,,Fil2,01FEB1999,Male,Married
1000805,29OCT1954,,Fil2,01APR1995,Male,Single
1000808,20JUL1949,,Fil2,01APR1994,Male,Married
1000809,30APR1970,,Fil2,01APR2002,Female,Married
1000811,10DEC1952,,Fil1,01OCT1995,Male,Single
1000814,31AUG1930,,Fil4,01DEC1999,Male,Married
1000817,15DEC1963,,Fil1,01APR1999,Female,Single
1000818,23NOV1953,,Fil2,01DEC1996,Male,Married
1000819,05AUG1976,,Fil1,01OCT1999,Female,Divorce
1000820,12SEP1965,,Fil1,01SEP1994,Male,Married
1000821,05MAR1967,,Fil3,01MAR1996,Male,Single
1000822,09MAR1955,Mag.,Fil2,01OCT1999,Male,Single
1000823,05DEC1949,,Fil1,01AUG1998,Male,Married
1000824,29MAR1969,,Fil2,01DEC1999,Male,Single
1000825,15NOV1961,,Fil2,01NOV1999,Male,Single
1000826,04MAY1957,,Fil1,01JUL1995,Male,Single
1000827,20APR1951,Ing.,Fil1,01NOV1999,Female,Married
1000828,26SEP1966,,Fil2,01SEP2002,Male,Single
1000832,12MAR1967,,Fil2,01AUG2002,Male,Divorce
1000833,26MAR1969,Dr.,Fil4,01DEC1998,Male,Single
1000836,28MAY1954,,Fil2,01NOV2003,Male,Single
1000837,08DEC1938,,Fil1,01FEB1999,Female,Married
1000838,24JAN1968,,Fil4,01JAN1996,Female,Married
1000839,18SEP1962,,Fil1,01JUN1995,Male,Married
1000840,06MAR1953,,Fil2,01SEP1999,Male,Divorce
1000841,27NOV1943,Dr.,Fil1,01MAR1998,Male,Married
1000842,15FEB1959,,Fil2,01JUL2000,Male,Married
1000843,18JUN1935,,Fil2,01MAY1991,Male,Married
1000844,14JAN1977,,Fil4,01MAY1997,Female,Married
1000845,28MAR1978,,Fil4,01JUL1996,Male,Single
1000850,06MAR1950,,Fil4,01JUN2000,Male,Single
1000852,28FEB1962,,Fil4,01AUG2001,Female,Single
1000855,19NOV1946,,Fil4,01FEB1996,Male,Single
1000858,01APR1971,Ing.,Fil4,01SEP1998,Male,Single
1000859,17DEC1958,,Fil3,01OCT1999,Female,Married
1000860,02MAR1939,Mag.,Fil2,01DEC1998,Male,Single
1000863,12JAN1964,,Fil2,01JUN1992,Female,Married
1000864,25JUN1971,Ing.,Fil2,01NOV1997,Male,Divorce
1000865,05JUN1932,,Fil3,01APR1995,Male,Married
1000867,23DEC1941,,Fil1,01AUG2000,Male,Single
1000870,26JAN1964,DI.,Fil1,01MAY1999,Female,Married
1000871,01AUG1974,,Fil2,01JUN1984,Male,Single
1000872,17MAY1954,,Fil4,01JAN1996,Male,Single
1000873,15MAR1948,Ing.,Fil4,01MAY1994,Female,Married
1000875,26MAY1956,,Fil2,01JAN2002,Male,Single
1000877,15FEB1976,,Fil2,01AUG1992,Male,Single
1000878,08DEC1954,,Fil1,,Female,Married
1000880,,,Fil2,01MAR1996,Male,Single
1000881,21JUL1970,,Fil4,01SEP1995,Male,Single
1000882,26MAY1953,Dr.,Fil2,01MAY2003,Male,Married
1000883,,,Fil4,01DEC2000,Male,Married
1000885,09NOV1962,,Fil4,01FEB1997,Male,Single
1000886,05SEP1957,,Fil1,01AUG2002,Male,Single
1000891,16NOV1962,,Fil1,01MAR1998,Male,Married
1000892,18MAY1956,,Fil2,01SEP1995,Male,Divorce
1000893,26SEP1934,,Fil1,01JUL1992,Female,Single
1000895,24APR1960,,Fil2,01APR1905,Male,Single
1000896,10APR1962,,Fil2,01DEC1993,Male,Married
1000900,13NOV1972,,Fil4,01JUN1993,Male,Single
1000901,29JUL1952,,Fil4,01JUL2003,Female,Married
1000907,31MAR1962,,Fil1,01JUN1999,Female,Married
1000908,29JUN1961,,Fil4,01SEP1996,Male,Married
1000910,25OCT1955,,Fil4,01FEB1998,Male,Single
1000911,01MAR1961,,Fil2,01JAN1996,Male,Single
1000913,09JUN1958,,Fil2,01SEP1995,Female,Single
1000916,20SEP1958,,Fil4,01DEC1998,Male,Married
1000917,01MAY1952,,Fil3,01JUN1995,Male,Single
1000918,,Ing.,Fil2,01OCT2003,Male,Married
1000919,13MAR1964,,Fil2,01NOV2000,Male,Married
1000920,28MAY1950,,Fil3,01APR1999,Female,Married
1000922,14AUG1960,,Fil2,01AUG2000,Female,Single
1000924,12FEB1959,,Fil1,01APR2000,Female,Single
1000925,21OCT1951,,Fil4,01FEB1996,Male,Married
1000927,05MAY1958,,Fil2,01FEB1997,Male,Married
1000928,11JUL1969,,Fil1,01MAR2003,Male,Single
1000929,25JUL1972,,Fil1,01SEP2002,Female,Single
1000930,03MAR1985,,Fil4,01NOV2003,Male,Married
1000931,23FEB1958,Ing.,Fil1,01APR1976,Male,Married
1000932,,Dr.,Fil4,01APR1999,Male,Married
1000933,23JUN1939,,Fil3,01APR1995,Female,Married
1000934,26APR1950,,Fil3,01FEB2003,Male,Married
1000935,12JUN1961,,Fil4,01JUN1999,Female,Married
1000936,04JAN1970,,Fil1,01JUN2001,Male,Married
1000937,18NOV1976,,Fil1,01OCT1995,Male,Married
1000939,14SEP1948,,Fil1,01JAN1999,Male,Married
1000941,15DEC1951,,Fil2,01FEB2000,Male,Single
1000943,24SEP1964,,Fil1,01OCT1994,Male,Single
1000944,17JAN1957,,Fil3,01JUL2003,Female,Married
1000945,03NOV1951,,Fil1,01APR1999,Female,Married
1000946,04MAY1950,,Fil1,01APR1999,Female,Single
1000949,04JAN1947,,Fil3,01NOV1996,Male,Single
1000952,21APR1978,Ing.,Fil3,01JUN1997,Female,Married
1000953,12SEP1973,,Fil1,01FEB1999,Male,Single
1000954,19AUG1950,Mag.,Fil4,01MAY1995,Male,Married
1000955,20SEP1952,,Fil1,01SEP1995,Male,Married
1000956,06DEC1960,Ing.,Fil1,01DEC1999,Male,Married
1000960,18MAY1959,DI.,Fil2,01OCT2003,Female,Single
1000961,21JAN1971,,Fil2,01SEP1999,Male,Single
1000963,22APR1975,,Fil4,01JUN1992,Male,Single
1000964,21JUL1935,,Fil4,01DEC2002,Female,Single
1000966,03JUN1964,,Fil1,01FEB1996,Male,Married
1000968,16MAR1955,,Fil2,01AUG2000,Male,Married
1000970,16NOV1958,,Fil3,01FEB1997,Male,Married
1000973,27NOV1963,,Fil2,01DEC1997,Female,Single
1000975,18OCT1952,,Fil2,01JUL2000,Female,Single
1000976,18MAR1962,,Fil4,01JAN1996,Male,Divorce
1000979,04JAN1985,,Fil2,01SEP2002,Male,Married
1000984,,,Fil4,01OCT2000,Female,Single
1000986,04DEC1959,Ing.,Fil2,,Male,Divorce
1000987,28MAY1956,,Fil2,01MAR2003,Female,Single
1000988,08MAY1950,,Fil2,01MAR2000,Male,Married
1000990,14JUL1950,,Fil1,01DEC1999,Male,Single
1000991,29AUG1950,Ing.,Fil1,,Female,Single
1000993,12MAY1934,,Fil1,01AUG1999,Male,Single
1000994,17OCT1980,,Fil2,01SEP2003,Male,Single
1000997,08MAR1948,,Fil1,01DEC1996,Male,Married
1000998,10SEP1958,,Fil4,01MAR1999,Male,Divorce
1000999,24MAR1940,,Fil3,01NOV1996,Male,Single
1001000,15FEB1951,,Fil1,01OCT2002,Female,Married
1001002,15JUL1951,,Fil4,01JUN2000,Female,Single
1001005,24OCT1944,,Fil4,01JAN1995,Female,Single
1001006,25FEB1953,,Fil2,01JUN2003,Male,Married
1001007,02FEB1940,,Fil1,01MAY2002,Female,Single
1001008,13JUN1952,,Fil4,01SEP2000,Male,Married
1001010,21FEB1958,,Fil2,01FEB1993,Female,Married
1001011,17JUN1953,,Fil2,01AUG1999,Male,Married
1001013,24JUL1954,,Fil2,01FEB1996,Male,Married
1001015,09MAR1972,,Fil2,01APR2002,Male,Single
1001017,21OCT1971,,Fil2,01APR1996,Female,Married
1001019,12JAN1961,,Fil2,01SEP1994,Male,Married
1001020,21MAR1945,,Fil2,01MAR1996,Female,Married
1001023,21AUG1953,,Fil2,01OCT1999,Female,Single
1001024,30APR1972,,Fil4,01JUN1989,Male,Married
1001025,21SEP1959,,Fil2,01OCT1999,Female,Married
1001027,27APR1976,,Fil2,01DEC1995,Female,Married
1001028,08JUN1954,,Fil4,01APR1996,Female,Married
1001032,,,Fil2,01DEC2000,Male,Single
1001033,11MAR1958,,Fil4,01AUG1999,Male,Married
1001034,29JAN1965,,Fil4,01FEB2000,Female,Divorce
1001035,25MAY1942,,Fil2,01JUN1996,Male,Married
1001036,09APR1976,,Fil2,01AUG1999,Male,Married
1001037,13SEP1961,,Fil1,01DEC2001,Male,Single
1001038,09FEB1959,DI.,Fil2,01AUG2002,Male,Single
1001040,01JUN1960,,Fil2,01MAR2001,Male,Single
1001041,14OCT1952,,Fil2,01NOV1980,Male,Married
1001042,06SEP1940,,Fil1,01APR2000,Male,Married
1001044,05JUL1971,DI.,Fil1,01DEC1991,Male,Single
1001047,07MAY1971,,Fil1,01NOV1996,Male,Married
1001051,26NOV1944,DI.,Fil1,01NOV1999,Male,Married
1001053,04JUL1949,,Fil2,01JUL2001,Male,Married
1001054,22OCT1938,,Fil2,01NOV1999,Male,Married
1001055,,Ing.,Fil4,01DEC1995,Male,Married
1001059,10FEB1945,,Fil2,01NOV1999,Male,Single
1001061,20JUL1970,,Fil2,01FEB2000,Female,Married
1001063,27OCT1970,,Fil4,01JAN2002,Male,Married
1001064,01JUL1969,,Fil1,01JAN2002,Male,Married
1001065,07JUL1957,Ing.,Fil1,01FEB2003,Male,Married
1001067,17SEP1943,,Fil2,01JAN2001,Male,Married
1001068,30NOV1959,,Fil2,01SEP2000,Male,Married
1001069,16APR1957,,Fil4,01FEB1995,Male,Single
1001071,06MAY1946,,Fil4,01APR1986,Male,Single
1001072,09MAY1959,,Fil1,01NOV2002,Female,Divorce
1001073,24MAY1959,DI.,Fil2,01JUN1999,Male,Married
1001074,13APR1976,DI.,Fil1,01APR1996,Female,Married
1001076,13DEC1963,,Fil3,01APR1998,Female,Married
1001077,01NOV1961,,Fil2,01NOV1999,Male,Married
1001079,06FEB1959,,Fil1,01OCT2002,Male,Married
1001080,07SEP1961,,Fil2,01MAY1996,Female,Married
1001082,03APR1949,,Fil1,01MAY1995,Male,Single
1001084,26OCT1951,,Fil1,01APR1997,Male,Single
1001086,10APR1975,,Fil2,01SEP1996,Female,Married
1001087,30DEC1959,Dr.,Fil2,01NOV2000,Male,Married
1001088,14MAR1961,DI.,Fil1,01SEP2002,Female,Single
1001089,15JAN1948,,Fil2,01JAN1997,Male,Single
1001090,20APR1949,Mag.,Fil4,01APR2000,Male,Single
1001091,28OCT1968,,Fil3,01MAY1996,Male,Single
1001092,17DEC1961,DI.,Fil2,01DEC2000,Male,Married
1001093,21DEC1952,Mag.,Fil1,01JUL1999,Male,Single
1001095,13DEC1975,Ing.,Fil2,01NOV2001,Female,Married
1001097,10JUN1968,Dr.,Fil2,01MAY2002,Male,Single
1001098,21APR1947,Mag.,Fil1,01DEC1981,Male,Single
1001100,25JUN1951,,Fil4,01APR2003,Male,Single
1001101,06FEB1963,,Fil2,01MAR2003,Female,Married
1001102,16DEC1983,,Fil1,01JUN1990,Male,Married
1001104,03MAY1948,DI.,Fil4,01MAR1998,Male,Married
1001105,27OCT1961,,Fil4,01MAR1999,Male,Married
1001106,10FEB1942,,Fil1,01DEC1998,Male,Single
1001108,27APR1975,Mag.,Fil4,01AUG1993,Male,Single
1001109,08OCT1965,,Fil4,01SEP1995,Male,Single
1001110,10JUL1964,,Fil1,01OCT1999,Male,Married
1001116,16MAY1962,,Fil1,01JAN2001,Female,Single
1001118,03JUL1968,,Fil2,01JUN1996,Female,Married
1001119,21MAR1963,,Fil4,01NOV1982,Female,Married
1001120,01MAY1952,,Fil1,01SEP1999,Female,Married
1001121,03JUN1976,,Fil2,01DEC1999,Male,Single
1001122,28DEC1969,,Fil1,01SEP1999,Female,Married
1001123,22JUN1970,,Fil4,01AUG1996,Male,Married
1001125,08NOV1957,,Fil2,01FEB1998,Female,Single
1001126,25MAR1969,,Fil1,01JUL1999,Male,Married
1001128,01SEP1957,DI.,Fil1,01APR1994,Male,Single
1001129,21JAN1956,,Fil2,01AUG2000,Female,Single
1001130,19AUG1958,Ing.,Fil4,01MAR2000,Male,Married
1001131,25DEC1963,,Fil2,01AUG2000,Male,Married
1001132,06JUN1962,,Fil1,01APR1993,Female,Married
1001133,01MAR1952,,Fil1,01JUN1995,Female,Single
1001134,13FEB1948,,Fil4,01AUG2000,Male,Single
1001135,11JUN1932,,Fil1,01DEC1995,Male,Single
1001138,13NOV1951,,Fil3,01MAR2000,Male,Single
1001141,,Mag.,Fil3,01APR1995,Female,Single
1001143,23MAR1960,,Fil2,01AUG1997,Male,Married
1001144,24MAY1960,,Fil4,01APR2002,Male,Single
1001146,22SEP1964,,Fil1,01APR1998,Male,Single
1001147,24JUL1963,,Fil2,01JUN2000,Male,Divorce
1001151,28AUG1958,,Fil1,01FEB1999,Male,Single
1001153,18FEB1959,,Fil1,01FEB1994,Male,Married
1001155,13OCT1948,,Fil4,01SEP1993,Female,Single
1001158,23FEB1932,,Fil2,01MAR1996,Female,Married
1001159,14APR1947,,Fil2,01AUG2002,Male,Married
1001160,07MAR1976,Ing.,Fil2,01OCT1994,Female,Married
1001161,11MAR1941,,Fil2,,Male,Single
1001163,23FEB1954,,Fil2,01SEP1999,Male,Single
1001165,21APR1957,,Fil2,01MAY1994,Female,Married
1001166,18MAR1967,,Fil3,01NOV2000,Male,Divorce
1001167,29SEP1947,,Fil4,01SEP1999,Male,Divorce
1001168,14APR1944,,Fil3,01FEB1999,Male,Single
1001169,22JUN1956,,Fil1,01JUN1999,Female,Married
1001170,16AUG1954,,Fil1,01JAN2001,Male,Married
1001171,14FEB1975,,Fil2,01AUG2000,Female,Married
1001172,28MAY1959,,Fil2,01DEC1999,Male,Married
1001173,19FEB1946,DI.,Fil1,01MAR1988,Female,Single
1001175,05FEB1961,,Fil1,01JAN1999,Male,Divorce
1001176,17AUG1960,,Fil1,01OCT1999,Female,Married
1001177,20AUG1981,,Fil2,01APR2003,Female,Married
1001181,29OCT1932,,Fil2,01DEC1999,Male,Single
1001182,09AUG1945,Dr.,Fil2,01AUG2000,Female,Single
1001183,05JAN1953,,Fil1,01JAN2002,Male,Married
1001185,12FEB1960,,Fil4,01JUN1975,Male,Single
1001187,23NOV1964,,Fil2,01OCT1998,Male,Single
1001189,22FEB1956,,Fil2,01MAY1995,Male,Married
1001193,26FEB1951,,Fil2,01OCT2000,Female,Married
1001197,22AUG1948,,Fil4,01MAR1999,Female,Divorce
1001198,14AUG1965,,Fil4,01APR2002,Female,Married
1001199,20OCT1969,,Fil4,01OCT1996,Female,Married
1001201,10MAR1964,,Fil4,01NOV2001,Male,Married
1001202,04JAN1956,,Fil4,01OCT1996,Male,Married
1001203,26MAR1984,,Fil4,01SEP1992,Female,Single
1001204,10JAN1952,,Fil2,,Male,Single
1001205,17JAN1950,,Fil1,01FEB1996,Male,Single
1001206,14JAN1955,,Fil2,01AUG1993,Female,Single
1001208,27OCT1952,,Fil3,01NOV1999,Male,Married
1001209,03MAY1967,,Fil1,01JAN2001,Male,Single
1001210,13JUN1962,Mag.,Fil4,01NOV1996,Male,Divorce
1001211,09NOV1932,,Fil2,01MAY2000,Male,Single
1001212,11JAN1968,,Fil1,01NOV2000,Male,Single
1001213,10JUN1958,,Fil2,01DEC1995,Male,Married
1001216,15JAN1941,,Fil3,01AUG1989,Male,Married
1001217,11MAY1967,,Fil4,01AUG1999,Female,Married
1001219,01OCT1968,,Fil4,01AUG2001,Female,Single
1001221,16MAR1978,,Fil1,01JUN1999,Male,Single
1001223,31AUG1960,,Fil2,01MAY1998,Male,Single
1001224,01JAN1953,,Fil4,01JUN1997,Male,Single
1001226,24NOV1964,,Fil2,01JAN1994,Male,Married
1001227,14MAY1948,Ing.,Fil1,01NOV1994,Male,Single
1001228,28DEC1970,,Fil2,01JUN1986,Male,Married
1001230,12JUL1947,DI.,Fil2,01JAN2003,Female,Married
1001231,28JAN1955,Mag.,Fil4,01FEB1996,Male,Single
1001232,21JAN1973,,Fil1,01OCT1997,Male,Divorce
1001233,17JAN1948,,Fil1,01SEP1999,Female,Married
1001235,14SEP1961,,Fil2,01OCT2000,Female,Married
1001236,01DEC1959,Dr.,Fil4,01OCT1994,Female,Married
1001237,02OCT1958,,Fil2,01AUG1995,Male,Married
1001239,10SEP1962,,Fil2,01AUG2003,Male,Married
1001240,30MAY1973,,Fil2,01AUG1997,Female,Married
1001241,23SEP1956,,Fil2,01JUL1999,Male,Single
1001242,07MAR1973,,Fil4,01OCT1995,Male,Single
1001246,21OCT1962,,Fil1,01FEB1996,Male,Married
1001253,09AUG1963,,Fil4,01JAN2001,Male,Married
1001254,19APR1984,Mag.,Fil4,01SEP2002,Male,Single
1001255,13SEP1944,,Fil2,01OCT2002,Male,Married
1001256,30JUL1957,,Fil2,01DEC1994,Male,Married
1001257,30JUN1963,,Fil2,01JUL1983,Male,Divorce
1001258,04AUG1969,,Fil4,01JAN2003,Male,Divorce
1001260,01OCT1956,,Fil1,01JUL1999,Male,Single
1001261,23OCT1958,,Fil2,01MAR2002,Female,Divorce
1001263,06APR1972,,Fil2,01MAR1995,Male,Married
1001265,19AUG1956,DI.,Fil4,01NOV1999,Male,Married
1001266,13APR1947,,Fil4,01AUG1999,Male,Single
1001268,13APR1957,,Fil1,,Male,Married
1001269,27AUG1957,,Fil2,01APR2000,Female,Single
1001270,17NOV1950,,Fil1,01OCT2003,Male,Single
1001271,09FEB1963,DI.,Fil2,01JUL2000,Male,Single
1001273,09JUN1966,Mag.,Fil2,01MAR1990,Female,Married
1001275,06SEP1961,Mag.,Fil4,01DEC1996,Female,Married
1001276,17MAY1968,,Fil2,01OCT1991,Female,Single
1001278,17JUL1942,Ing.,Fil3,01FEB1999,Male,Single
1001279,12APR1944,,Fil2,01MAR1987,Male,Single
1001280,30AUG1968,,Fil2,01MAR1996,Male,Divorce
1001281,13DEC1963,,Fil1,01FEB2001,Female,Single
1001283,,,Fil4,01NOV1999,Female,Single
1001287,05JUL1963,Ing.,Fil3,01AUG2000,Female,Married
1001288,30SEP1954,Mag.,Fil2,01MAR1996,Female,Divorce
1001289,24MAR1967,,Fil1,01JAN1999,Male,Married
1001290,27OCT1959,Mag.,Fil2,01NOV1996,Female,Married
1001291,31AUG1961,,Fil4,01JUN1999,Female,Married
1001293,22MAR1955,,Fil4,,Female,Married
1001295,15APR1958,,Fil4,01MAY2001,Female,Married
1001296,25JAN1948,,Fil4,01MAR1997,Male,Married
1001297,22JUL1942,DI.,Fil1,01OCT1996,Female,Married
1001298,03JUL1966,,Fil3,01MAY2002,Female,Married
1001301,26AUG1940,,Fil2,01APR2000,Male,Married
1001302,02OCT1952,,Fil4,01MAY1993,Male,Single
1001303,22DEC1947,Ing.,Fil1,01APR1999,Male,Single
1001304,21OCT1967,Mag.,Fil2,01APR1984,Male,Divorce
1001306,20MAY1948,,Fil1,01JUL2001,Male,Married
1001307,30JAN1963,,Fil3,01AUG1999,Male,Married
1001308,01AUG1947,,Fil2,01MAR2002,Male,Single
1001309,07NOV1957,,Fil3,01JUN1996,Male,Married
1001310,24NOV1964,,Fil2,01FEB2002,Male,Divorce
1001311,28JUL1963,,Fil1,01MAY1980,Female,Married
1001312,06DEC1965,Mag.,Fil1,01APR2003,Female,Single
1001315,23NOV1954,,Fil2,01SEP2000,Female,Married
1001319,13OCT1947,,Fil1,01FEB1995,Male,Married
1001320,01JAN1956,,Fil3,01JAN2003,Male,Single
1001321,12JUN1958,,Fil1,01MAR2001,Male,Single
1001322,03AUG1964,,Fil4,01APR1995,Male,Married
1001323,21JAN1959,,Fil2,01MAY1999,Male,Single
1001332,10JUN1953,,Fil2,01JUL2002,Male,Married
1001333,31JAN1961,,Fil2,01NOV2002,Male,Single
1001334,03JAN1959,,Fil1,01APR1996,Male,Divorce
1001335,01OCT1959,,Fil2,01NOV2002,Male,Single
1001338,05SEP1956,,Fil4,01JUL2001,Male,Single
1001340,05APR1930,,Fil1,01MAY1994,Male,Single
1001341,02AUG1958,,Fil3,01OCT2003,Female,Single
1001342,11MAY1959,Mag.,Fil4,01NOV1995,Male,Divorce
1001344,21JAN1958,,Fil4,01FEB2003,Male,Single
1001345,27JUL1956,,Fil2,01JUN2002,Male,Single
1001346,30APR1961,Ing.,Fil2,01MAY1996,Male,Single
1001347,13OCT1958,,Fil4,01JAN1999,Female,Single
1001348,01JAN1953,Dr.,Fil2,01OCT2001,Female,Single
1001349,25JUN1962,,Fil2,01JUL1996,Male,Married
1001350,20SEP1968,,Fil1,01DEC1996,Female,Single
1001351,14APR1962,,Fil1,01NOV1992,Male,Married
1001353,07JUN1944,Ing.,Fil2,01SEP1996,Male,Single
1001354,30JAN1961,Ing.,Fil1,01JUL2002,Male,Single
1001360,15AUG1956,,Fil2,01DEC1996,Male,Married
1001361,23AUG1969,,Fil2,01FEB2002,Male,Married
1001362,27JAN1944,,Fil2,01JUL1996,Male,Married
1001364,26SEP1983,,Fil2,01FEB1992,Male,Married
1001371,11JUL1942,Ing.,Fil4,01JAN1996,Female,Divorce
1001373,14MAR1969,Ing.,Fil4,01JAN2002,Male,Single
1001375,12NOV1945,,Fil1,01DEC1999,Male,Married
1001376,17DEC1948,,Fil1,01MAR1999,Female,Married
1001377,27MAY1967,,Fil4,01MAR1996,Male,Married
1001379,27DEC1967,,Fil1,01MAR1995,Male,Single
1001381,08JUL1954,,Fil4,01OCT1996,Male,Married
1001382,17DEC1951,,Fil4,01DEC1996,Male,Married
1001384,12SEP1959,,Fil4,01MAR1996,Female,Married
1001385,09MAY1966,,Fil2,01MAR1996,Female,Married
1001386,28AUG1961,,Fil1,01AUG1996,Female,Married
1001387,04JAN1963,,Fil2,01APR1995,Male,Single
1001393,06JUN1954,,Fil4,01JUN1995,Male,Married
1001394,18JAN1937,Dr.,Fil2,01FEB1996,Male,Single
1001398,22AUG1951,,Fil2,01JUL1999,Male,Single
1001399,09MAY1961,,Fil1,01FEB1986,Male,Single
1001400,11MAY1941,,Fil1,01SEP2000,Male,Single
1001403,11JUN1962,Mag.,Fil2,01OCT1995,Male,Single
1001404,21FEB1981,,Fil2,01SEP1986,Male,Single
1001406,09NOV1952,,Fil2,01JUL2000,Male,Married
1001407,01MAR1959,,Fil4,01JAN1996,Male,Single
1001408,30JUN1966,,Fil2,01AUG1993,Male,Married
1001409,01MAR1970,,Fil4,01OCT1999,Male,Single
1001410,23FEB1950,,Fil1,01JUL1999,Male,Single
1001411,29MAR1964,,Fil2,01SEP1996,Male,Single
1001417,30NOV1959,,Fil1,01JAN1999,Male,Married
1001418,12JUN1957,,Fil2,01DEC1988,Female,Married
1001419,02AUG1948,,Fil2,01FEB1997,Male,Single
1001420,25DEC1961,,Fil1,01DEC2001,Male,Married
1001421,10OCT1936,DI.,Fil4,01OCT1999,Female,Married
1001422,04OCT1940,,Fil2,01APR2002,Male,Single
1001423,25MAR1960,,Fil2,01JUL1998,Male,Married
1001424,26JUN1964,,Fil4,01JUL2000,Male,Married
1001429,12JUN1964,,Fil4,01DEC1993,Female,Married
1001430,28JUN1954,Ing.,Fil4,01JAN1999,Male,Married
1001432,03JUL1959,Mag.,Fil2,01MAY2000,Male,Married
1001433,27DEC1962,,Fil2,01JUN1994,Female,Married
1001434,06OCT1952,,Fil2,01SEP2003,Male,Single
1001436,15MAR1952,,Fil1,01AUG2002,Male,Married
1001440,21APR1952,,Fil2,01JUL1992,Male,Married
1001442,12JUL1935,,Fil2,01APR2003,Male,Married
1001444,15MAR1954,,Fil2,01FEB2001,Male,Married
1001445,22MAY1955,,Fil1,01JAN2002,Female,Single
1001447,26DEC1965,,Fil2,01NOV1999,Female,Single
1001449,14SEP1983,,Fil4,01MAY1995,Male,Married
1001450,23NOV1956,,Fil1,01JUL1988,Female,Single
1001452,10MAY1949,,Fil1,01MAY1991,Male,Married
1001454,01MAY1945,,Fil2,01MAR1995,Female,Single
1001457,20APR1966,,Fil2,01OCT2000,Male,Single
1001458,06JAN1959,DI.,Fil4,01JUN1996,Male,Single
1001459,18NOV1958,DI.,Fil3,01SEP1998,Male,Single
1001460,26MAR1969,,Fil1,01JUL1995,Male,Single
1001461,21JAN1963,,Fil4,01APR1995,Male,Married
1001462,20NOV1937,,Fil3,01MAR2001,Female,Married
1001463,16AUG1964,,Fil1,01NOV2000,Female,Divorce
1001464,25APR1958,,Fil4,01FEB2003,Male,Married
1001465,16SEP1975,,Fil1,01NOV1994,Male,Married
1001466,05AUG1960,,Fil2,01FEB1999,Female,Married
1001469,24OCT1982,,Fil1,01SEP1999,Female,Married
1001470,23AUG1971,,Fil2,01OCT1996,Male,Married
1001472,16MAR1959,,Fil2,01JUN1999,Female,Married
1001474,05JUL1957,,Fil2,01AUG2000,Male,Single
1001476,22MAY1946,,Fil2,01JAN1972,Female,Single
1001482,19OCT1957,,Fil2,01JAN2000,Female,Single
1001485,01DEC1948,,Fil1,01AUG1999,Female,Married
1001487,25OCT1963,,Fil3,01NOV1999,Male,Single
1001493,11JUL1952,,Fil2,01SEP1999,Female,Single
1001495,19FEB1976,,Fil1,01AUG1997,Male,Single
1001498,28APR1966,,Fil2,01MAY1973,Male,Married
1001499,21FEB1981,,Fil2,01APR1995,Female,Single
1001500,12MAY1963,,Fil1,01APR2003,Male,Married
1001501,06AUG1970,Mag.,Fil4,01AUG1999,Female,Married
1001502,18MAY1975,DI.,Fil4,01JAN1996,Male,Single
1001503,21MAY1944,,Fil2,01JAN1993,Female,Married
1001504,30JUL1970,Ing.,Fil4,01JUL2003,Female,Married
1001506,05MAR1974,,Fil1,01FEB1996,Male,Single
1001507,26DEC1964,,Fil2,01OCT1999,Male,Single
1001509,18MAY1948,Dr.,Fil1,01JUL1996,Male,Married
1001514,26AUG1974,,Fil2,01OCT1999,Male,Single
1001515,30SEP1958,,Fil1,01MAR1999,Male,Single
1001516,27NOV1956,,Fil2,01AUG1995,Male,Married
1001519,,,Fil1,01SEP2000,Male,Single
1001520,05OCT1936,,Fil1,01SEP1995,Female,Married
1001522,15MAR1960,Mag.,Fil1,01DEC2000,Female,Single
1001523,28JUN1965,,Fil1,01JUL1994,Female,Single
1001525,05NOV1968,,Fil1,01MAR1999,Male,Single
