LeasingID,CustID,StartDate,EndDate,Value,AnnualRate
1015,1000026,09AUG2006:00:00:00,24JUL2020:00:00:00,379800,231.12977157
1290,1000466,09AUG2006:00:00:00,02SEP2020:00:00:00,930577,189.54488281
2303,1002114,09AUG2006:00:00:00,02FEB2024:00:00:00,411761,142.41534221
3074,1003334,09AUG2006:00:00:00,09NOV2021:00:00:00,606974,203.4065124
8008,1011343,09AUG2006:00:00:00,30MAR2015:00:00:00,214555,224.19895678
15520,1022985,09AUG2006:00:00:00,24MAY2018:00:00:00,73563,80.910811817
20244,1030605,09AUG2006:00:00:00,22AUG2022:00:00:00,879981,115.56488579
1608,1000990,10AUG2006:00:00:00,23FEB2017:00:00:00,303912,225.58511974
4781,1006145,10AUG2006:00:00:00,14NOV2015:00:00:00,793604,220.0404679
17426,1026015,10AUG2006:00:00:00,26OCT2022:00:00:00,113274,102.21661641
17523,1026170,10AUG2006:00:00:00,12JUL2022:00:00:00,873488,157.66313476
20198,1030531,10AUG2006:00:00:00,24JAN2022:00:00:00,632832,160.43546068
3047,1003289,12AUG2006:00:00:00,17JAN2020:00:00:00,353217,264.39768258
5790,1007943,12AUG2006:00:00:00,17AUG2015:00:00:00,876521,265.78384554
7029,1009776,12AUG2006:00:00:00,14MAR2019:00:00:00,337665,146.57383109
20486,1030992,12AUG2006:00:00:00,06DEC2018:00:00:00,454341,96.671964572
24584,1037378,12AUG2006:00:00:00,03FEB2022:00:00:00,106894,159.04929772
25406,1038602,12AUG2006:00:00:00,11NOV2017:00:00:00,95415,110.02023395
2536,1002475,13AUG2006:00:00:00,14MAY2016:00:00:00,159609,104.47558212
4900,1006362,13AUG2006:00:00:00,07SEP2015:00:00:00,372288,159.04929772
13034,1018975,13AUG2006:00:00:00,08JAN2020:00:00:00,892937,100.31709324
13382,1019555,13AUG2006:00:00:00,06JAN2017:00:00:00,42711,171.52476435
14280,1020974,13AUG2006:00:00:00,20MAY2023:00:00:00,662481,243.6052382
17456,1026054,13AUG2006:00:00:00,10FEB2018:00:00:00,240665,54.402595531
19212,1028923,13AUG2006:00:00:00,10JUL2015:00:00:00,368842,121.8026191
9176,1013099,14AUG2006:00:00:00,19JUL2016:00:00:00,587772,195.08953464
15683,1023239,14AUG2006:00:00:00,19APR2015:00:00:00,769477,250.536053
15750,1023350,14AUG2006:00:00:00,30JAN2019:00:00:00,580724,213.10965311
21810,1033009,14AUG2006:00:00:00,15MAR2023:00:00:00,189446,114.69208304
4081,1004987,15AUG2006:00:00:00,18JUN2021:00:00:00,617604,240.83291228
7386,1010355,15AUG2006:00:00:00,01OCT2022:00:00:00,711129,184.00023097
18988,1028575,15AUG2006:00:00:00,27FEB2018:00:00:00,489752,132.7122015
25044,1038053,15AUG2006:00:00:00,16MAY2017:00:00:00,540602,208.95116423
5872,1008083,16AUG2006:00:00:00,27OCT2023:00:00:00,882824,147.95999405
10545,1015186,16AUG2006:00:00:00,28MAR2015:00:00:00,478390,185.38639393
15556,1023039,16AUG2006:00:00:00,25MAR2017:00:00:00,187661,72.593834065
19307,1029064,16AUG2006:00:00:00,05OCT2023:00:00:00,826723,217.26814199
1602,1000973,17AUG2006:00:00:00,14JUL2023:00:00:00,-5064,96.158604364
5526,1007500,17AUG2006:00:00:00,08JUN2024:00:00:00,816045,53.187552642
10409,1014981,17AUG2006:00:00:00,29JAN2018:00:00:00,706579,168.75243843
15136,1022342,17AUG2006:00:00:00,09FEB2021:00:00:00,70885,67.802170799
23188,1035184,17AUG2006:00:00:00,14SEP2021:00:00:00,924736,82.990056255
5672,1007725,18AUG2006:00:00:00,15MAR2015:00:00:00,166408,92.000115487
6587,1009118,18AUG2006:00:00:00,28JUN2021:00:00:00,396010,154.89080884
12736,1018477,18AUG2006:00:00:00,26JAN2016:00:00:00,429346,167.36627547
13665,1019992,18AUG2006:00:00:00,12FEB2023:00:00:00,782638,163.20778659
18448,1027682,18AUG2006:00:00:00,08JUL2020:00:00:00,746160,143.80150517
22262,1033724,18AUG2006:00:00:00,22JUL2021:00:00:00,422987,210.33732719
24125,1036633,18AUG2006:00:00:00,11JUN2019:00:00:00,573474,124.39522375
26142,1039659,18AUG2006:00:00:00,20MAY2019:00:00:00,559381,177.06941618
11233,1016181,19AUG2006:00:00:00,26MAY2019:00:00:00,50374,228.35744566
19339,1029111,19AUG2006:00:00:00,30APR2017:00:00:00,448759,91.127312737
3510,1004036,20AUG2006:00:00:00,09DEC2021:00:00:00,434958,178.45557914
5208,1006910,20AUG2006:00:00:00,20AUG2022:00:00:00,224362,96.851685843
7749,1010914,20AUG2006:00:00:00,20JAN2018:00:00:00,372022,92.693196967
12373,1017913,20AUG2006:00:00:00,08FEB2017:00:00:00,629454,210.33732719
13936,1020441,20AUG2006:00:00:00,12JUN2017:00:00:00,399676,185.38639393
15424,1022816,20AUG2006:00:00:00,14OCT2018:00:00:00,297767,70.514589626
17655,1026386,20AUG2006:00:00:00,10APR2017:00:00:00,294286,98.237848802
24292,1036889,20AUG2006:00:00:00,15JUN2019:00:00:00,174041,139.64301629
7346,1010290,21AUG2006:00:00:00,29DEC2022:00:00:00,822017,221.42663086
12106,1017497,21AUG2006:00:00:00,23OCT2022:00:00:00,179471,229.74360861
15132,1022336,21AUG2006:00:00:00,23JUN2016:00:00:00,186527,256.08070483
2644,1002633,23AUG2006:00:00:00,14FEB2019:00:00:00,387288,278.25931217
9923,1014214,23AUG2006:00:00:00,22FEB2016:00:00:00,125947,172.9109273
10552,1015196,23AUG2006:00:00:00,14NOV2021:00:00:00,791383,185.38639393
12653,1018338,23AUG2006:00:00:00,26DEC2018:00:00:00,169469,204.79267536
1043,1000058,24AUG2006:00:00:00,20MAR2024:00:00:00,608306,92.000115487
7655,1010757,24AUG2006:00:00:00,13MAR2017:00:00:00,889961,89.920871049
7930,1011224,24AUG2006:00:00:00,08JAN2022:00:00:00,388638,186.77255689
15535,1023010,24AUG2006:00:00:00,18NOV2022:00:00:00,895184,66.35610075
5449,1007370,25AUG2006:00:00:00,03MAY2018:00:00:00,262498,154.89080884
9621,1013727,25AUG2006:00:00:00,10DEC2016:00:00:00,566188,104.98894232
16864,1025121,25AUG2006:00:00:00,27JUL2016:00:00:00,44219,189.54488281
19823,1029983,25AUG2006:00:00:00,28JUN2016:00:00:00,500489,96.158604364
20333,1030763,25AUG2006:00:00:00,23MAR2016:00:00:00,262605,178.45557914
26155,1039674,25AUG2006:00:00:00,12JUL2015:00:00:00,42544,73.979997023
1011,1000018,26AUG2006:00:00:00,28MAR2021:00:00:00,651408,179.8417421
6377,1008802,26AUG2006:00:00:00,26OCT2014:00:00:00,997631,73.286915544
7123,1009924,26AUG2006:00:00:00,05JAN2019:00:00:00,163448,81.603893297
12422,1017985,26AUG2006:00:00:00,25AUG2016:00:00:00,624900,104.47558212
14759,1021746,26AUG2006:00:00:00,17SEP2021:00:00:00,439822,147.95999405
17591,1026285,26AUG2006:00:00:00,10MAY2021:00:00:00,37437,179.8417421
22216,1033651,26AUG2006:00:00:00,04MAR2020:00:00:00,524302,150.73231996
17458,1026055,27AUG2006:00:00:00,10OCT2016:00:00:00,389277,172.9109273
6926,1009635,28AUG2006:00:00:00,20FEB2016:00:00:00,132891,123.88186354
7093,1009870,28AUG2006:00:00:00,03JUN2015:00:00:00,964931,164.59394955
15814,1023443,28AUG2006:00:00:00,08APR2021:00:00:00,676291,220.0404679
20384,1030834,28AUG2006:00:00:00,01JAN2017:00:00:00,300422,196.4756976
21034,1031812,28AUG2006:00:00:00,11MAR2022:00:00:00,956688,168.75243843
3134,1003415,29AUG2006:00:00:00,04APR2024:00:00:00,762885,138.25685334
5064,1006656,29AUG2006:00:00:00,10MAY2020:00:00:00,571553,59.425285956
9664,1013801,29AUG2006:00:00:00,15SEP2022:00:00:00,791883,161.82162363
9876,1014135,29AUG2006:00:00:00,06NOV2018:00:00:00,548461,210.33732719
11269,1016218,29AUG2006:00:00:00,06DEC2016:00:00:00,528544,107.24790803
11931,1017212,29AUG2006:00:00:00,17FEB2022:00:00:00,167779,222.81279382
12423,1017987,29AUG2006:00:00:00,16JUL2023:00:00:00,385299,159.04929772
16805,1025013,29AUG2006:00:00:00,20NOV2022:00:00:00,56382,185.38639393
17334,1025873,29AUG2006:00:00:00,20JUN2018:00:00:00,715310,229.74360861
18877,1028384,29AUG2006:00:00:00,21AUG2015:00:00:00,857346,235.28826045
21901,1033159,29AUG2006:00:00:00,26JUN2022:00:00:00,574921,228.35744566
23519,1035679,29AUG2006:00:00:00,13FEB2020:00:00:00,213702,178.45557914
1674,1001086,30AUG2006:00:00:00,17DEC2014:00:00:00,177224,171.52476435
3725,1004385,30AUG2006:00:00:00,05APR2018:00:00:00,507866,81.603893297
3984,1004826,30AUG2006:00:00:00,23JUN2022:00:00:00,374604,86.455463652
23073,1035006,30AUG2006:00:00:00,23NOV2020:00:00:00,789659,123.00906079
13008,1018940,31AUG2006:00:00:00,24APR2016:00:00:00,627528,113.30592008
17155,1025599,31AUG2006:00:00:00,25AUG2020:00:00:00,141930,185.38639393
21615,1032705,31AUG2006:00:00:00,09JAN2019:00:00:00,84706,53.478486892
9631,1013755,01SEP2006:00:00:00,26JUN2022:00:00:00,664980,177.06941618
11641,1016781,01SEP2006:00:00:00,17SEP2015:00:00:00,908308,91.307034008
12537,1018162,01SEP2006:00:00:00,19DEC2016:00:00:00,403048,232.51593453
14062,1020644,01SEP2006:00:00:00,28SEP2016:00:00:00,137140,192.31720873
19594,1029563,01SEP2006:00:00:00,19AUG2021:00:00:00,469315,228.35744566
3318,1003725,02SEP2006:00:00:00,02APR2024:00:00:00,30976,143.80150517
12820,1018606,02SEP2006:00:00:00,11JUN2023:00:00:00,495924,80.910811817
13377,1019547,02SEP2006:00:00:00,23JUL2020:00:00:00,581460,110.02023395
20246,1030609,02SEP2006:00:00:00,09DEC2018:00:00:00,671552,121.62289783
21950,1033220,02SEP2006:00:00:00,10MAR2021:00:00:00,276822,195.08953464
7381,1010347,03SEP2006:00:00:00,19SEP2020:00:00:00,689623,104.98894232
14275,1020960,03SEP2006:00:00:00,22NOV2018:00:00:00,273774,184.00023097
1846,1001348,04SEP2006:00:00:00,19DEC2018:00:00:00,538719,145.18766813
2796,1002881,04SEP2006:00:00:00,19JAN2023:00:00:00,813265,170.13860139
3244,1003593,04SEP2006:00:00:00,07JUL2024:00:00:00,223297,265.78384554
4430,1005542,04SEP2006:00:00:00,11JUL2020:00:00:00,239564,181.22790506
8914,1012690,04SEP2006:00:00:00,03JUN2016:00:00:00,933906,232.51593453
9757,1013946,04SEP2006:00:00:00,22NOV2017:00:00:00,618368,184.00023097
11275,1016227,04SEP2006:00:00:00,01OCT2020:00:00:00,43811,139.64301629
13111,1019084,04SEP2006:00:00:00,17JUN2022:00:00:00,321211,192.31720873
14055,1020631,04SEP2006:00:00:00,10MAY2023:00:00:00,156085,168.75243843
17037,1025398,04SEP2006:00:00:00,07DEC2020:00:00:00,922144,150.73231996
21207,1032087,04SEP2006:00:00:00,31MAY2015:00:00:00,34986,114.17872283
21352,1032299,04SEP2006:00:00:00,21MAR2021:00:00:00,108227,52.494471162
23446,1035567,04SEP2006:00:00:00,06APR2022:00:00:00,266530,214.49581607
25581,1038868,04SEP2006:00:00:00,08JAN2022:00:00:00,960988,91.307034008
2627,1002613,05SEP2006:00:00:00,15DEC2022:00:00:00,218507,113.30592008
5326,1007142,05SEP2006:00:00:00,31JAN2024:00:00:00,943423,196.4756976
5561,1007554,05SEP2006:00:00:00,25JUN2022:00:00:00,206499,206.17883832
12774,1018548,05SEP2006:00:00:00,15APR2018:00:00:00,182152,257.46686779
14742,1021719,05SEP2006:00:00:00,10MAY2020:00:00:00,637843,85.762382173
18739,1028150,05SEP2006:00:00:00,13NOV2017:00:00:00,733278,184.00023097
19369,1029178,05SEP2006:00:00:00,04FEB2022:00:00:00,942992,210.33732719
21112,1031932,05SEP2006:00:00:00,30JUL2024:00:00:00,778311,68.435345188
21201,1032083,05SEP2006:00:00:00,30MAY2022:00:00:00,884790,214.49581607
22432,1034023,05SEP2006:00:00:00,22MAY2017:00:00:00,666379,91.307034008
23095,1035037,05SEP2006:00:00:00,12JUN2024:00:00:00,919327,249.14989004
26067,1039574,05SEP2006:00:00:00,18MAR2016:00:00:00,908849,96.851685843
10795,1015546,06SEP2006:00:00:00,17APR2021:00:00:00,807594,62.890693353
14012,1020573,06SEP2006:00:00:00,31JUL2015:00:00:00,407365,154.89080884
19689,1029717,06SEP2006:00:00:00,06OCT2020:00:00:00,593160,89.22778957
23082,1035018,06SEP2006:00:00:00,04APR2021:00:00:00,384646,136.87069038
6194,1008524,07SEP2006:00:00:00,09DEC2023:00:00:00,751562,204.79267536
14134,1020735,07SEP2006:00:00:00,31JUL2017:00:00:00,286448,228.35744566
16014,1023754,07SEP2006:00:00:00,14MAY2022:00:00:00,284021,79.524648858
19158,1028846,07SEP2006:00:00:00,17APR2018:00:00:00,614399,161.82162363
23642,1035871,07SEP2006:00:00:00,01JUL2021:00:00:00,696135,179.8417421
26288,1039882,07SEP2006:00:00:00,27JUL2019:00:00:00,657888,167.36627547
5777,1007923,08SEP2006:00:00:00,04JUL2018:00:00:00,520480,104.47558212
8716,1012394,08SEP2006:00:00:00,21APR2019:00:00:00,101003,114.87180431
10063,1014429,08SEP2006:00:00:00,11JUL2022:00:00:00,35932,80.217730338
10608,1015269,08SEP2006:00:00:00,25FEB2024:00:00:00,14298,240.83291228
10779,1015519,08SEP2006:00:00:00,28JUN2016:00:00:00,969118,199.24802352
12877,1018704,08SEP2006:00:00:00,14NOV2014:00:00:00,877224,170.13860139
9162,1013075,09SEP2006:00:00:00,04FEB2015:00:00:00,141739,197.86186056
20946,1031664,09SEP2006:00:00:00,16MAY2022:00:00:00,128984,134.09836446
22224,1033663,09SEP2006:00:00:00,21AUG2015:00:00:00,359746,167.36627547
24205,1036744,09SEP2006:00:00:00,18JAN2017:00:00:00,166429,106.55482655
24791,1037696,09SEP2006:00:00:00,25AUG2024:00:00:00,69612,93.899638655
25628,1038925,09SEP2006:00:00:00,03JUN2020:00:00:00,500281,175.68325322
4686,1006000,10SEP2006:00:00:00,15APR2016:00:00:00,789714,146.57383109
13211,1019260,10SEP2006:00:00:00,04NOV2020:00:00:00,578145,214.49581607
16104,1023887,10SEP2006:00:00:00,21FEB2015:00:00:00,986921,81.603893297
18095,1027073,10SEP2006:00:00:00,11DEC2020:00:00:00,121683,96.158604364
19173,1028869,10SEP2006:00:00:00,16JAN2020:00:00:00,515358,110.53359416
26015,1039487,10SEP2006:00:00:00,05APR2023:00:00:00,67485,108.63407099
4246,1005243,11SEP2006:00:00:00,17JAN2019:00:00:00,128136,165.98011251
4872,1006321,11SEP2006:00:00:00,27SEP2019:00:00:00,566043,90.613952529
7663,1010776,11SEP2006:00:00:00,27DEC2018:00:00:00,13780,210.33732719
15732,1023320,11SEP2006:00:00:00,21FEB2024:00:00:00,755924,117.64413022
15864,1023519,11SEP2006:00:00:00,25FEB2024:00:00:00,126453,285.19012697
19487,1029394,11SEP2006:00:00:00,08JAN2016:00:00:00,514678,93.899638655
24362,1037002,11SEP2006:00:00:00,19JUN2018:00:00:00,963210,231.12977157
24549,1037317,11SEP2006:00:00:00,22JUL2017:00:00:00,345493,101.01017472
25689,1039016,11SEP2006:00:00:00,07JUN2015:00:00:00,39175,215.88197903
3983,1004825,12SEP2006:00:00:00,08NOV2023:00:00:00,979992,233.90209749
4651,1005943,12SEP2006:00:00:00,15FEB2015:00:00:00,52405,87.841626611
8579,1012184,12SEP2006:00:00:00,27AUG2019:00:00:00,400068,153.50464588
9735,1013909,12SEP2006:00:00:00,14SEP2020:00:00:00,633465,96.851685843
22227,1033668,12SEP2006:00:00:00,01MAY2019:00:00:00,345926,171.52476435
23227,1035240,12SEP2006:00:00:00,09FEB2024:00:00:00,320013,81.603893297
24921,1037863,12SEP2006:00:00:00,26JUN2021:00:00:00,921628,188.15871985
12954,1018839,13SEP2006:00:00:00,01FEB2024:00:00:00,948894,100.31709324
13119,1019096,13SEP2006:00:00:00,09MAR2024:00:00:00,807078,92.693196967
18705,1028090,13SEP2006:00:00:00,04NOV2016:00:00:00,248672,211.72349015
20434,1030899,13SEP2006:00:00:00,22NOV2022:00:00:00,646969,88.53470809
22992,1034874,13SEP2006:00:00:00,17FEB2015:00:00:00,551619,232.51593453
6010,1008276,14SEP2006:00:00:00,27APR2017:00:00:00,838852,233.90209749
13322,1019461,14SEP2006:00:00:00,21JUN2018:00:00:00,76757,150.73231996
13371,1019537,14SEP2006:00:00:00,01MAY2024:00:00:00,701039,161.82162363
22313,1033822,14SEP2006:00:00:00,20DEC2016:00:00:00,96362,0
1719,1001155,15SEP2006:00:00:00,23APR2019:00:00:00,148082,70.514589626
6241,1008587,15SEP2006:00:00:00,10OCT2016:00:00:00,959858,220.0404679
8030,1011371,15SEP2006:00:00:00,15DEC2019:00:00:00,946477,83.683137735
22131,1033521,15SEP2006:00:00:00,29NOV2017:00:00:00,974651,243.6052382
4122,1005049,16SEP2006:00:00:00,07MAY2016:00:00:00,545451,134.09836446
8642,1012284,16SEP2006:00:00:00,09DEC2016:00:00:00,258135,90.613952529
16633,1024755,16SEP2006:00:00:00,24JUN2015:00:00:00,47428,142.41534221
22941,1034800,16SEP2006:00:00:00,03OCT2015:00:00:00,808012,229.74360861
3800,1004490,17SEP2006:00:00:00,17JUL2024:00:00:00,268218,110.53359416
13232,1019297,17SEP2006:00:00:00,30SEP2023:00:00:00,76443,200.63418648
13523,1019784,17SEP2006:00:00:00,01JUL2022:00:00:00,416167,106.55482655
16423,1024414,17SEP2006:00:00:00,07JUL2016:00:00:00,639549,124.39522375
25579,1038862,17SEP2006:00:00:00,06NOV2014:00:00:00,818582,82.296974776
25623,1038917,17SEP2006:00:00:00,23JUL2016:00:00:00,206146,120.41645614
26285,1039879,17SEP2006:00:00:00,04SEP2018:00:00:00,238736,74.673078503
3328,1003744,18SEP2006:00:00:00,03NOV2018:00:00:00,797860,92.513475696
10073,1014447,18SEP2006:00:00:00,16DEC2016:00:00:00,258443,190.93104577
15601,1023108,18SEP2006:00:00:00,07JUL2023:00:00:00,893159,186.77255689
15914,1023597,18SEP2006:00:00:00,19JUL2022:00:00:00,914997,203.4065124
17073,1025453,18SEP2006:00:00:00,04JUL2016:00:00:00,53066,44.17749341
4620,1005888,19SEP2006:00:00:00,19SEP2018:00:00:00,145237,168.75243843
11352,1016356,19SEP2006:00:00:00,31DEC2020:00:00:00,868019,106.55482655
12289,1017800,19SEP2006:00:00:00,20MAR2024:00:00:00,293432,220.0404679
13840,1020274,19SEP2006:00:00:00,21NOV2015:00:00:00,684832,97.544767322
14155,1020770,19SEP2006:00:00:00,17FEB2016:00:00:00,771136,143.80150517
25896,1039314,19SEP2006:00:00:00,06JUN2020:00:00:00,873595,161.82162363
2708,1002736,20SEP2006:00:00:00,11MAR2017:00:00:00,-1796,178.45557914
5614,1007640,20SEP2006:00:00:00,26JUN2024:00:00:00,9926,171.52476435
11247,1016196,20SEP2006:00:00:00,12AUG2022:00:00:00,702532,95.465522884
16485,1024519,20SEP2006:00:00:00,27DEC2018:00:00:00,44808,215.88197903
18296,1027436,20SEP2006:00:00:00,14FEB2022:00:00:00,387763,213.10965311
1288,1000465,21SEP2006:00:00:00,28MAR2019:00:00:00,940216,86.455463652
7612,1010689,21SEP2006:00:00:00,11MAY2016:00:00:00,980680,134.27808573
13896,1020374,21SEP2006:00:00:00,27APR2022:00:00:00,55286,215.88197903
16863,1025120,21SEP2006:00:00:00,28APR2021:00:00:00,121986,202.02034944
18309,1027455,21SEP2006:00:00:00,24JUL2023:00:00:00,178407,174.29709026
18815,1028282,21SEP2006:00:00:00,10JAN2020:00:00:00,884509,116.07824599
19953,1030157,21SEP2006:00:00:00,24DEC2014:00:00:00,681447,145.18766813
25904,1039324,21SEP2006:00:00:00,22JUL2023:00:00:00,52094,165.98011251
2431,1002313,22SEP2006:00:00:00,16AUG2023:00:00:00,891137,128.55371262
8629,1012256,22SEP2006:00:00:00,21MAR2017:00:00:00,974444,80.277637428
3076,1003338,23SEP2006:00:00:00,10FEB2016:00:00:00,627093,197.86186056
3279,1003656,23SEP2006:00:00:00,13MAY2023:00:00:00,466813,157.66313476
11823,1017062,23SEP2006:00:00:00,07AUG2020:00:00:00,702891,69.128426668
13396,1019580,23SEP2006:00:00:00,26JAN2023:00:00:00,581888,128.55371262
3475,1003985,24SEP2006:00:00:00,01FEB2021:00:00:00,530638,96.851685843
7688,1010819,24SEP2006:00:00:00,01DEC2015:00:00:00,684066,89.22778957
11948,1017239,24SEP2006:00:00:00,26JUL2017:00:00:00,988981,181.22790506
14382,1021130,24SEP2006:00:00:00,05MAY2018:00:00:00,421276,197.86186056
19390,1029207,24SEP2006:00:00:00,01NOV2014:00:00:00,44174,121.8026191
26166,1039691,24SEP2006:00:00:00,01APR2019:00:00:00,667195,221.42663086
26220,1039778,24SEP2006:00:00:00,23FEB2019:00:00:00,887869,218.65430494
1873,1001386,25SEP2006:00:00:00,30NOV2018:00:00:00,8627,193.70337169
6256,1008617,25SEP2006:00:00:00,17FEB2022:00:00:00,361029,214.49581607
7136,1009943,25SEP2006:00:00:00,02DEC2015:00:00:00,177434,102.39633768
8827,1012551,25SEP2006:00:00:00,15NOV2019:00:00:00,774281,94.772441405
9689,1013845,25SEP2006:00:00:00,24OCT2023:00:00:00,782852,107.76126824
10546,1015189,25SEP2006:00:00:00,03MAR2019:00:00:00,956936,156.2769718
13882,1020344,25SEP2006:00:00:00,27JUN2020:00:00:00,728105,114.87180431
17757,1026559,25SEP2006:00:00:00,18FEB2017:00:00:00,846122,175.68325322
22231,1033672,25SEP2006:00:00:00,05FEB2018:00:00:00,266914,196.4756976
24323,1036932,25SEP2006:00:00:00,31JAN2016:00:00:00,155119,106.55482655
25973,1039428,25SEP2006:00:00:00,03APR2022:00:00:00,61303,231.12977157
13626,1019934,26SEP2006:00:00:00,14JAN2019:00:00:00,600229,145.18766813
24448,1037149,26SEP2006:00:00:00,16MAR2015:00:00:00,435473,226.9712827
8713,1012386,27SEP2006:00:00:00,21MAY2023:00:00:00,316838,97.544767322
9462,1013510,27SEP2006:00:00:00,27APR2020:00:00:00,159179,276.87314921
19410,1029254,27SEP2006:00:00:00,07NOV2019:00:00:00,394350,93.386278446
19608,1029584,27SEP2006:00:00:00,18JUN2019:00:00:00,762798,225.58511974
9111,1012999,28SEP2006:00:00:00,26SEP2020:00:00:00,158284,232.51593453
9504,1013560,28SEP2006:00:00:00,13OCT2014:00:00:00,986698,199.24802352
12274,1017773,28SEP2006:00:00:00,06DEC2015:00:00:00,97890,164.59394955
13994,1020546,28SEP2006:00:00:00,18JUL2017:00:00:00,105481,85.762382173
2969,1003160,29SEP2006:00:00:00,07OCT2021:00:00:00,220588,80.910811817
4275,1005290,29SEP2006:00:00:00,21JAN2024:00:00:00,825085,58.561084407
9092,1012968,29SEP2006:00:00:00,02DEC2023:00:00:00,927457,52.554378253
11784,1017009,29SEP2006:00:00:00,21FEB2018:00:00:00,312320,192.31720873
19094,1028741,29SEP2006:00:00:00,18MAY2023:00:00:00,735210,53.880634121
22239,1033687,29SEP2006:00:00:00,21SEP2022:00:00:00,436208,246.37756412
24254,1036825,29SEP2006:00:00:00,06MAY2016:00:00:00,972376,182.61406802
12577,1018226,30SEP2006:00:00:00,10FEB2023:00:00:00,151073,204.79267536
15729,1023317,30SEP2006:00:00:00,21DEC2017:00:00:00,97067,89.22778957
16303,1024215,30SEP2006:00:00:00,02NOV2018:00:00:00,918647,182.61406802
20536,1031064,30SEP2006:00:00:00,21AUG2015:00:00:00,215258,213.10965311
23109,1035070,30SEP2006:00:00:00,22DEC2022:00:00:00,945049,220.0404679
4036,1004917,01OCT2006:00:00:00,19JAN2023:00:00:00,456081,50.415226724
14996,1022130,01OCT2006:00:00:00,15NOV2018:00:00:00,185066,177.06941618
18450,1027685,01OCT2006:00:00:00,08MAR2021:00:00:00,150078,208.95116423
19887,1030061,01OCT2006:00:00:00,11MAY2022:00:00:00,158554,157.66313476
20297,1030708,01OCT2006:00:00:00,20MAY2017:00:00:00,162181,145.18766813
